,start,steps,combined
5796,2023-02-10 06:00:00,0.0,1.0
5797,2023-02-10 06:10:00,0.0,1.0
5798,2023-02-10 06:20:00,0.0,1.0
5799,2023-02-10 06:30:00,0.0,1.0
5800,2023-02-10 06:40:00,0.0,1.0
5801,2023-02-10 06:50:00,0.0,1.0
5808,2023-02-10 08:00:00,0.0,3.0
5809,2023-02-10 08:10:00,0.0,3.0
5810,2023-02-10 08:20:00,0.0,3.0
5811,2023-02-10 08:30:00,0.0,3.0
5812,2023-02-10 08:40:00,0.0,3.0
5813,2023-02-10 08:50:00,0.0,3.0
5814,2023-02-10 09:00:00,0.0,3.0
5815,2023-02-10 09:10:00,0.0,3.0
5816,2023-02-10 09:20:00,0.0,3.0
5817,2023-02-10 09:30:00,0.0,3.0
5818,2023-02-10 09:40:00,0.0,3.0
5819,2023-02-10 09:50:00,0.0,3.0
5820,2023-02-10 10:00:00,0.0,3.0
5821,2023-02-10 10:10:00,0.0,3.0
5822,2023-02-10 10:20:00,0.0,3.0
5823,2023-02-10 10:30:00,0.0,3.0
5824,2023-02-10 10:40:00,0.0,3.0
5825,2023-02-10 10:50:00,0.0,3.0
5826,2023-02-10 11:00:00,0.0,3.0
5827,2023-02-10 11:10:00,0.0,3.0
5828,2023-02-10 11:20:00,0.0,3.0
5829,2023-02-10 11:30:00,0.0,3.0
5830,2023-02-10 11:40:00,0.0,3.0
5831,2023-02-10 11:50:00,0.0,3.0
5838,2023-02-10 13:00:00,0.0,3.0
5839,2023-02-10 13:10:00,0.0,3.0
5840,2023-02-10 13:20:00,0.0,3.0
5841,2023-02-10 13:30:00,0.0,3.0
5842,2023-02-10 13:40:00,0.0,3.0
5843,2023-02-10 13:50:00,0.0,3.0
5862,2023-02-10 17:00:00,0.0,3.0
5863,2023-02-10 17:10:00,0.0,3.0
5864,2023-02-10 17:20:00,0.0,3.0
5865,2023-02-10 17:30:00,0.0,3.0
5866,2023-02-10 17:40:00,0.0,3.0
5867,2023-02-10 17:50:00,0.0,3.0
5874,2023-02-10 19:00:00,0.0,3.0
5875,2023-02-10 19:10:00,0.0,3.0
5876,2023-02-10 19:20:00,0.0,3.0
5877,2023-02-10 19:30:00,0.0,3.0
5878,2023-02-10 19:40:00,0.0,3.0
5879,2023-02-10 19:50:00,0.0,3.0
5898,2023-02-10 23:00:00,0.0,3.0
5899,2023-02-10 23:10:00,0.0,3.0
5900,2023-02-10 23:20:00,0.0,3.0
5901,2023-02-10 23:30:00,0.0,3.0
5902,2023-02-10 23:40:00,0.0,3.0
5903,2023-02-10 23:50:00,0.0,3.0
5904,2023-02-11 00:00:00,0.0,3.0
5905,2023-02-11 00:10:00,0.0,3.0
5906,2023-02-11 00:20:00,0.0,3.0
5907,2023-02-11 00:30:00,0.0,3.0
5908,2023-02-11 00:40:00,0.0,3.0
5909,2023-02-11 00:50:00,0.0,3.0
5922,2023-02-11 03:00:00,0.0,3.0
5923,2023-02-11 03:10:00,0.0,3.0
5924,2023-02-11 03:20:00,0.0,3.0
5925,2023-02-11 03:30:00,0.0,3.0
5926,2023-02-11 03:40:00,0.0,3.0
5927,2023-02-11 03:50:00,0.0,3.0
5928,2023-02-11 04:00:00,0.0,3.0
5929,2023-02-11 04:10:00,0.0,3.0
5930,2023-02-11 04:20:00,0.0,3.0
5931,2023-02-11 04:30:00,0.0,3.0
5932,2023-02-11 04:40:00,0.0,3.0
5933,2023-02-11 04:50:00,0.0,3.0
5934,2023-02-11 05:00:00,0.0,3.0
5935,2023-02-11 05:10:00,0.0,3.0
5936,2023-02-11 05:20:00,0.0,3.0
5937,2023-02-11 05:30:00,0.0,3.0
5938,2023-02-11 05:40:00,0.0,3.0
5939,2023-02-11 05:50:00,0.0,3.0
5958,2023-02-11 09:00:00,0.0,3.0
5959,2023-02-11 09:10:00,0.0,3.0
5960,2023-02-11 09:20:00,0.0,3.0
5961,2023-02-11 09:30:00,0.0,3.0
5962,2023-02-11 09:40:00,0.0,3.0
5963,2023-02-11 09:50:00,0.0,3.0
5976,2023-02-11 12:00:00,0.0,3.0
5977,2023-02-11 12:10:00,0.0,3.0
5978,2023-02-11 12:20:00,0.0,3.0
5979,2023-02-11 12:30:00,0.0,3.0
5980,2023-02-11 12:40:00,0.0,3.0
5981,2023-02-11 12:50:00,0.0,3.0
5988,2023-02-11 14:00:00,0.0,3.0
5989,2023-02-11 14:10:00,0.0,3.0
5990,2023-02-11 14:20:00,0.0,3.0
5991,2023-02-11 14:30:00,0.0,3.0
5992,2023-02-11 14:40:00,0.0,3.0
5993,2023-02-11 14:50:00,0.0,3.0
5994,2023-02-11 15:00:00,0.0,3.0
5995,2023-02-11 15:10:00,0.0,3.0
5996,2023-02-11 15:20:00,0.0,3.0
5997,2023-02-11 15:30:00,0.0,3.0
5998,2023-02-11 15:40:00,0.0,3.0
5999,2023-02-11 15:50:00,0.0,3.0
6006,2023-02-11 17:00:00,0.0,3.0
6007,2023-02-11 17:10:00,0.0,3.0
6008,2023-02-11 17:20:00,0.0,3.0
6009,2023-02-11 17:30:00,0.0,3.0
6010,2023-02-11 17:40:00,0.0,3.0
6011,2023-02-11 17:50:00,0.0,3.0
6012,2023-02-11 18:00:00,0.0,3.0
6013,2023-02-11 18:10:00,0.0,3.0
6014,2023-02-11 18:20:00,0.0,3.0
6015,2023-02-11 18:30:00,0.0,3.0
6016,2023-02-11 18:40:00,0.0,3.0
6017,2023-02-11 18:50:00,0.0,3.0
6018,2023-02-11 19:00:00,0.0,3.0
6019,2023-02-11 19:10:00,0.0,3.0
6020,2023-02-11 19:20:00,0.0,3.0
6021,2023-02-11 19:30:00,0.0,3.0
6022,2023-02-11 19:40:00,0.0,3.0
6023,2023-02-11 19:50:00,0.0,3.0
6030,2023-02-11 21:00:00,0.0,3.0
6031,2023-02-11 21:10:00,0.0,3.0
6032,2023-02-11 21:20:00,0.0,3.0
6033,2023-02-11 21:30:00,0.0,3.0
6034,2023-02-11 21:40:00,0.0,3.0
6035,2023-02-11 21:50:00,0.0,3.0
6042,2023-02-11 23:00:00,0.0,3.0
6043,2023-02-11 23:10:00,0.0,3.0
6044,2023-02-11 23:20:00,0.0,3.0
6045,2023-02-11 23:30:00,0.0,3.0
6046,2023-02-11 23:40:00,0.0,3.0
6047,2023-02-11 23:50:00,0.0,3.0
6048,2023-02-12 00:00:00,0.0,3.0
6049,2023-02-12 00:10:00,0.0,3.0
6050,2023-02-12 00:20:00,0.0,3.0
6051,2023-02-12 00:30:00,0.0,3.0
6052,2023-02-12 00:40:00,0.0,3.0
6053,2023-02-12 00:50:00,0.0,3.0
6060,2023-02-12 02:00:00,0.0,3.0
6061,2023-02-12 02:10:00,0.0,3.0
6062,2023-02-12 02:20:00,0.0,3.0
6063,2023-02-12 02:30:00,0.0,3.0
6064,2023-02-12 02:40:00,0.0,3.0
6065,2023-02-12 02:50:00,0.0,3.0
6066,2023-02-12 03:00:00,0.0,3.0
6067,2023-02-12 03:10:00,0.0,3.0
6068,2023-02-12 03:20:00,0.0,3.0
6069,2023-02-12 03:30:00,0.0,3.0
6070,2023-02-12 03:40:00,0.0,3.0
6071,2023-02-12 03:50:00,0.0,3.0
6078,2023-02-12 05:00:00,0.0,3.0
6079,2023-02-12 05:10:00,0.0,3.0
6080,2023-02-12 05:20:00,0.0,3.0
6081,2023-02-12 05:30:00,0.0,3.0
6082,2023-02-12 05:40:00,0.0,3.0
6083,2023-02-12 05:50:00,0.0,3.0
6090,2023-02-12 07:00:00,0.0,3.0
6091,2023-02-12 07:10:00,0.0,3.0
6092,2023-02-12 07:20:00,0.0,3.0
6093,2023-02-12 07:30:00,0.0,3.0
6094,2023-02-12 07:40:00,0.0,3.0
6095,2023-02-12 07:50:00,0.0,3.0
6132,2023-02-12 14:00:00,0.0,3.0
6133,2023-02-12 14:10:00,0.0,3.0
6134,2023-02-12 14:20:00,0.0,3.0
6135,2023-02-12 14:30:00,0.0,3.0
6136,2023-02-12 14:40:00,0.0,3.0
6137,2023-02-12 14:50:00,0.0,3.0
6144,2023-02-12 16:00:00,0.0,3.0
6145,2023-02-12 16:10:00,0.0,3.0
6146,2023-02-12 16:20:00,0.0,3.0
6147,2023-02-12 16:30:00,0.0,3.0
6148,2023-02-12 16:40:00,0.0,3.0
6149,2023-02-12 16:50:00,0.0,3.0
6174,2023-02-12 21:00:00,0.0,3.0
6175,2023-02-12 21:10:00,0.0,3.0
6176,2023-02-12 21:20:00,0.0,3.0
6177,2023-02-12 21:30:00,0.0,3.0
6178,2023-02-12 21:40:00,0.0,3.0
6179,2023-02-12 21:50:00,0.0,3.0
6180,2023-02-12 22:00:00,0.0,3.0
6181,2023-02-12 22:10:00,0.0,3.0
6182,2023-02-12 22:20:00,0.0,3.0
6183,2023-02-12 22:30:00,0.0,3.0
6184,2023-02-12 22:40:00,0.0,3.0
6185,2023-02-12 22:50:00,0.0,3.0
6186,2023-02-12 23:00:00,0.0,3.0
6187,2023-02-12 23:10:00,0.0,3.0
6188,2023-02-12 23:20:00,0.0,3.0
6189,2023-02-12 23:30:00,0.0,3.0
6190,2023-02-12 23:40:00,0.0,3.0
6191,2023-02-12 23:50:00,0.0,3.0
6198,2023-02-13 01:00:00,0.0,3.0
6199,2023-02-13 01:10:00,0.0,3.0
6200,2023-02-13 01:20:00,0.0,3.0
6201,2023-02-13 01:30:00,0.0,3.0
6202,2023-02-13 01:40:00,0.0,3.0
6203,2023-02-13 01:50:00,0.0,3.0
6204,2023-02-13 02:00:00,0.0,3.0
6205,2023-02-13 02:10:00,0.0,3.0
6206,2023-02-13 02:20:00,0.0,3.0
6207,2023-02-13 02:30:00,0.0,3.0
6208,2023-02-13 02:40:00,0.0,3.0
6209,2023-02-13 02:50:00,0.0,3.0
6210,2023-02-13 03:00:00,0.0,3.0
6211,2023-02-13 03:10:00,0.0,3.0
6212,2023-02-13 03:20:00,0.0,3.0
6213,2023-02-13 03:30:00,0.0,3.0
6214,2023-02-13 03:40:00,0.0,3.0
6215,2023-02-13 03:50:00,0.0,3.0
6216,2023-02-13 04:00:00,0.0,3.0
6217,2023-02-13 04:10:00,0.0,3.0
6218,2023-02-13 04:20:00,0.0,3.0
6219,2023-02-13 04:30:00,0.0,3.0
6220,2023-02-13 04:40:00,0.0,3.0
6221,2023-02-13 04:50:00,0.0,3.0
6234,2023-02-13 07:00:00,0.0,3.0
6235,2023-02-13 07:10:00,0.0,3.0
6236,2023-02-13 07:20:00,0.0,3.0
6237,2023-02-13 07:30:00,0.0,3.0
6238,2023-02-13 07:40:00,0.0,3.0
6239,2023-02-13 07:50:00,0.0,3.0
6240,2023-02-13 08:00:00,0.0,3.0
6241,2023-02-13 08:10:00,0.0,3.0
6242,2023-02-13 08:20:00,0.0,3.0
6243,2023-02-13 08:30:00,0.0,3.0
6244,2023-02-13 08:40:00,0.0,3.0
6245,2023-02-13 08:50:00,0.0,3.0
6246,2023-02-13 09:00:00,0.0,3.0
6247,2023-02-13 09:10:00,0.0,3.0
6248,2023-02-13 09:20:00,0.0,3.0
6249,2023-02-13 09:30:00,0.0,3.0
6250,2023-02-13 09:40:00,0.0,3.0
6251,2023-02-13 09:50:00,0.0,3.0
6258,2023-02-13 11:00:00,0.0,3.0
6259,2023-02-13 11:10:00,0.0,3.0
6260,2023-02-13 11:20:00,0.0,3.0
6261,2023-02-13 11:30:00,0.0,3.0
6262,2023-02-13 11:40:00,0.0,3.0
6263,2023-02-13 11:50:00,0.0,3.0
6264,2023-02-13 12:00:00,0.0,5.0
6265,2023-02-13 12:10:00,0.0,5.0
6266,2023-02-13 12:20:00,0.0,5.0
6267,2023-02-13 12:30:00,0.0,5.0
6268,2023-02-13 12:40:00,0.0,5.0
6269,2023-02-13 12:50:00,0.0,5.0
6270,2023-02-13 13:00:00,0.0,5.0
6271,2023-02-13 13:10:00,0.0,5.0
6272,2023-02-13 13:20:00,0.0,5.0
6273,2023-02-13 13:30:00,0.0,5.0
6274,2023-02-13 13:40:00,0.0,5.0
6275,2023-02-13 13:50:00,0.0,5.0
6288,2023-02-13 16:00:00,0.0,3.0
6289,2023-02-13 16:10:00,0.0,3.0
6290,2023-02-13 16:20:00,0.0,3.0
6291,2023-02-13 16:30:00,0.0,3.0
6292,2023-02-13 16:40:00,0.0,3.0
6293,2023-02-13 16:50:00,0.0,3.0
6294,2023-02-13 17:00:00,0.0,3.0
6295,2023-02-13 17:10:00,0.0,3.0
6296,2023-02-13 17:20:00,0.0,3.0
6297,2023-02-13 17:30:00,0.0,3.0
6298,2023-02-13 17:40:00,0.0,3.0
6299,2023-02-13 17:50:00,0.0,3.0
6306,2023-02-13 19:00:00,0.0,3.0
6307,2023-02-13 19:10:00,0.0,3.0
6308,2023-02-13 19:20:00,0.0,3.0
6309,2023-02-13 19:30:00,0.0,3.0
6310,2023-02-13 19:40:00,0.0,3.0
6311,2023-02-13 19:50:00,0.0,3.0
6312,2023-02-13 20:00:00,0.0,3.0
6313,2023-02-13 20:10:00,0.0,3.0
6314,2023-02-13 20:20:00,0.0,3.0
6315,2023-02-13 20:30:00,0.0,3.0
6316,2023-02-13 20:40:00,0.0,3.0
6317,2023-02-13 20:50:00,0.0,3.0
6318,2023-02-13 21:00:00,0.0,3.0
6319,2023-02-13 21:10:00,0.0,3.0
6320,2023-02-13 21:20:00,0.0,3.0
6321,2023-02-13 21:30:00,0.0,3.0
6322,2023-02-13 21:40:00,0.0,3.0
6323,2023-02-13 21:50:00,0.0,3.0
6324,2023-02-13 22:00:00,0.0,3.0
6325,2023-02-13 22:10:00,0.0,3.0
6326,2023-02-13 22:20:00,0.0,3.0
6327,2023-02-13 22:30:00,0.0,3.0
6328,2023-02-13 22:40:00,0.0,3.0
6329,2023-02-13 22:50:00,0.0,3.0
6330,2023-02-13 23:00:00,0.0,3.0
6331,2023-02-13 23:10:00,0.0,3.0
6332,2023-02-13 23:20:00,0.0,3.0
6333,2023-02-13 23:30:00,0.0,3.0
6334,2023-02-13 23:40:00,0.0,3.0
6335,2023-02-13 23:50:00,0.0,3.0
6342,2023-02-14 01:00:00,0.0,1.0
6343,2023-02-14 01:10:00,0.0,1.0
6344,2023-02-14 01:20:00,0.0,1.0
6345,2023-02-14 01:30:00,0.0,1.0
6346,2023-02-14 01:40:00,0.0,1.0
6347,2023-02-14 01:50:00,0.0,1.0
6360,2023-02-14 04:00:00,0.0,1.0
6361,2023-02-14 04:10:00,0.0,1.0
6362,2023-02-14 04:20:00,0.0,1.0
6363,2023-02-14 04:30:00,0.0,1.0
6364,2023-02-14 04:40:00,0.0,1.0
6365,2023-02-14 04:50:00,0.0,1.0
6372,2023-02-14 06:00:00,0.0,3.0
6373,2023-02-14 06:10:00,0.0,3.0
6374,2023-02-14 06:20:00,0.0,3.0
6375,2023-02-14 06:30:00,0.0,3.0
6376,2023-02-14 06:40:00,0.0,3.0
6377,2023-02-14 06:50:00,0.0,3.0
6384,2023-02-14 08:00:00,0.0,3.0
6385,2023-02-14 08:10:00,0.0,3.0
6386,2023-02-14 08:20:00,0.0,3.0
6387,2023-02-14 08:30:00,0.0,3.0
6388,2023-02-14 08:40:00,0.0,3.0
6389,2023-02-14 08:50:00,0.0,3.0
6396,2023-02-14 10:00:00,0.0,3.0
6397,2023-02-14 10:10:00,0.0,3.0
6398,2023-02-14 10:20:00,0.0,3.0
6399,2023-02-14 10:30:00,0.0,3.0
6400,2023-02-14 10:40:00,0.0,3.0
6401,2023-02-14 10:50:00,0.0,3.0
6426,2023-02-14 15:00:00,0.0,3.0
6427,2023-02-14 15:10:00,0.0,3.0
6428,2023-02-14 15:20:00,0.0,3.0
6429,2023-02-14 15:30:00,0.0,3.0
6430,2023-02-14 15:40:00,0.0,3.0
6431,2023-02-14 15:50:00,0.0,3.0
6432,2023-02-14 16:00:00,0.0,3.0
6433,2023-02-14 16:10:00,0.0,3.0
6434,2023-02-14 16:20:00,0.0,3.0
6435,2023-02-14 16:30:00,0.0,3.0
6436,2023-02-14 16:40:00,0.0,3.0
6437,2023-02-14 16:50:00,0.0,3.0
6438,2023-02-14 17:00:00,0.0,3.0
6439,2023-02-14 17:10:00,0.0,3.0
6440,2023-02-14 17:20:00,0.0,3.0
6441,2023-02-14 17:30:00,0.0,3.0
6442,2023-02-14 17:40:00,0.0,3.0
6443,2023-02-14 17:50:00,0.0,3.0
6450,2023-02-14 19:00:00,0.0,3.0
6451,2023-02-14 19:10:00,0.0,3.0
6452,2023-02-14 19:20:00,0.0,3.0
6453,2023-02-14 19:30:00,0.0,3.0
6454,2023-02-14 19:40:00,0.0,3.0
6455,2023-02-14 19:50:00,0.0,3.0
6456,2023-02-14 20:00:00,0.0,3.0
6457,2023-02-14 20:10:00,0.0,3.0
6458,2023-02-14 20:20:00,0.0,3.0
6459,2023-02-14 20:30:00,0.0,3.0
6460,2023-02-14 20:40:00,0.0,3.0
6461,2023-02-14 20:50:00,0.0,3.0
6462,2023-02-14 21:00:00,0.0,3.0
6463,2023-02-14 21:10:00,0.0,3.0
6464,2023-02-14 21:20:00,0.0,3.0
6465,2023-02-14 21:30:00,0.0,3.0
6466,2023-02-14 21:40:00,0.0,3.0
6467,2023-02-14 21:50:00,0.0,3.0
6468,2023-02-14 22:00:00,0.0,3.0
6469,2023-02-14 22:10:00,0.0,3.0
6470,2023-02-14 22:20:00,0.0,3.0
6471,2023-02-14 22:30:00,0.0,3.0
6472,2023-02-14 22:40:00,0.0,3.0
6473,2023-02-14 22:50:00,0.0,3.0
6474,2023-02-14 23:00:00,0.0,3.0
6475,2023-02-14 23:10:00,0.0,3.0
6476,2023-02-14 23:20:00,0.0,3.0
6477,2023-02-14 23:30:00,0.0,3.0
6478,2023-02-14 23:40:00,0.0,3.0
6479,2023-02-14 23:50:00,0.0,3.0
6534,2023-02-15 09:00:00,0.0,3.0
6535,2023-02-15 09:10:00,0.0,3.0
6536,2023-02-15 09:20:00,0.0,3.0
6537,2023-02-15 09:30:00,0.0,3.0
6538,2023-02-15 09:40:00,0.0,3.0
6539,2023-02-15 09:50:00,0.0,3.0
6546,2023-02-15 11:00:00,0.0,5.0
6547,2023-02-15 11:10:00,0.0,5.0
6548,2023-02-15 11:20:00,0.0,5.0
6549,2023-02-15 11:30:00,0.0,5.0
6550,2023-02-15 11:40:00,0.0,5.0
6551,2023-02-15 11:50:00,0.0,5.0
6552,2023-02-15 12:00:00,0.0,5.0
6553,2023-02-15 12:10:00,0.0,5.0
6554,2023-02-15 12:20:00,0.0,5.0
6555,2023-02-15 12:30:00,0.0,5.0
6556,2023-02-15 12:40:00,0.0,5.0
6557,2023-02-15 12:50:00,0.0,5.0
6570,2023-02-15 15:00:00,0.0,3.0
6571,2023-02-15 15:10:00,0.0,3.0
6572,2023-02-15 15:20:00,0.0,3.0
6573,2023-02-15 15:30:00,0.0,3.0
6574,2023-02-15 15:40:00,0.0,3.0
6575,2023-02-15 15:50:00,0.0,3.0
6576,2023-02-15 16:00:00,0.0,3.0
6577,2023-02-15 16:10:00,0.0,3.0
6578,2023-02-15 16:20:00,0.0,3.0
6579,2023-02-15 16:30:00,0.0,3.0
6580,2023-02-15 16:40:00,0.0,3.0
6581,2023-02-15 16:50:00,0.0,3.0
6582,2023-02-15 17:00:00,0.0,3.0
6583,2023-02-15 17:10:00,0.0,3.0
6584,2023-02-15 17:20:00,0.0,3.0
6585,2023-02-15 17:30:00,0.0,3.0
6586,2023-02-15 17:40:00,0.0,3.0
6587,2023-02-15 17:50:00,0.0,3.0
6588,2023-02-15 18:00:00,0.0,3.0
6589,2023-02-15 18:10:00,0.0,3.0
6590,2023-02-15 18:20:00,0.0,3.0
6591,2023-02-15 18:30:00,0.0,3.0
6592,2023-02-15 18:40:00,0.0,3.0
6593,2023-02-15 18:50:00,0.0,3.0
6594,2023-02-15 19:00:00,0.0,3.0
6595,2023-02-15 19:10:00,0.0,3.0
6596,2023-02-15 19:20:00,0.0,3.0
6597,2023-02-15 19:30:00,0.0,3.0
6598,2023-02-15 19:40:00,0.0,3.0
6599,2023-02-15 19:50:00,0.0,3.0
6618,2023-02-15 23:00:00,0.0,3.0
6619,2023-02-15 23:10:00,0.0,3.0
6620,2023-02-15 23:20:00,0.0,3.0
6621,2023-02-15 23:30:00,0.0,3.0
6622,2023-02-15 23:40:00,0.0,3.0
6623,2023-02-15 23:50:00,0.0,3.0
6624,2023-02-16 00:00:00,0.0,3.0
6625,2023-02-16 00:10:00,0.0,3.0
6626,2023-02-16 00:20:00,0.0,3.0
6627,2023-02-16 00:30:00,0.0,3.0
6628,2023-02-16 00:40:00,0.0,3.0
6629,2023-02-16 00:50:00,0.0,3.0
6636,2023-02-16 02:00:00,0.0,4.0
6637,2023-02-16 02:10:00,0.0,4.0
6638,2023-02-16 02:20:00,0.0,4.0
6639,2023-02-16 02:30:00,0.0,4.0
6640,2023-02-16 02:40:00,0.0,4.0
6641,2023-02-16 02:50:00,0.0,4.0
6642,2023-02-16 03:00:00,0.0,3.0
6643,2023-02-16 03:10:00,0.0,3.0
6644,2023-02-16 03:20:00,0.0,3.0
6645,2023-02-16 03:30:00,0.0,3.0
6646,2023-02-16 03:40:00,0.0,3.0
6647,2023-02-16 03:50:00,0.0,3.0
6654,2023-02-16 05:00:00,0.0,3.0
6655,2023-02-16 05:10:00,0.0,3.0
6656,2023-02-16 05:20:00,0.0,3.0
6657,2023-02-16 05:30:00,0.0,3.0
6658,2023-02-16 05:40:00,0.0,3.0
6659,2023-02-16 05:50:00,0.0,3.0
6660,2023-02-16 06:00:00,0.0,3.0
6661,2023-02-16 06:10:00,0.0,3.0
6662,2023-02-16 06:20:00,0.0,3.0
6663,2023-02-16 06:30:00,0.0,3.0
6664,2023-02-16 06:40:00,0.0,3.0
6665,2023-02-16 06:50:00,0.0,3.0
6672,2023-02-16 08:00:00,0.0,4.0
6673,2023-02-16 08:10:00,0.0,4.0
6674,2023-02-16 08:20:00,0.0,4.0
6675,2023-02-16 08:30:00,0.0,4.0
6676,2023-02-16 08:40:00,0.0,4.0
6677,2023-02-16 08:50:00,0.0,4.0
6678,2023-02-16 09:00:00,0.0,4.0
6679,2023-02-16 09:10:00,0.0,4.0
6680,2023-02-16 09:20:00,0.0,4.0
6681,2023-02-16 09:30:00,0.0,4.0
6682,2023-02-16 09:40:00,0.0,4.0
6683,2023-02-16 09:50:00,0.0,4.0
6714,2023-02-16 15:00:00,0.0,4.0
6715,2023-02-16 15:10:00,0.0,4.0
6716,2023-02-16 15:20:00,0.0,4.0
6717,2023-02-16 15:30:00,0.0,4.0
6718,2023-02-16 15:40:00,0.0,4.0
6719,2023-02-16 15:50:00,0.0,4.0
6732,2023-02-16 18:00:00,0.0,4.0
6733,2023-02-16 18:10:00,0.0,4.0
6734,2023-02-16 18:20:00,0.0,4.0
6735,2023-02-16 18:30:00,0.0,4.0
6736,2023-02-16 18:40:00,0.0,4.0
6737,2023-02-16 18:50:00,0.0,4.0
6738,2023-02-16 19:00:00,0.0,4.0
6739,2023-02-16 19:10:00,0.0,4.0
6740,2023-02-16 19:20:00,0.0,4.0
6741,2023-02-16 19:30:00,0.0,4.0
6742,2023-02-16 19:40:00,0.0,4.0
6743,2023-02-16 19:50:00,0.0,4.0
6744,2023-02-16 20:00:00,0.0,4.0
6745,2023-02-16 20:10:00,0.0,4.0
6746,2023-02-16 20:20:00,0.0,4.0
6747,2023-02-16 20:30:00,0.0,4.0
6748,2023-02-16 20:40:00,0.0,4.0
6749,2023-02-16 20:50:00,0.0,4.0
6750,2023-02-16 21:00:00,0.0,4.0
6751,2023-02-16 21:10:00,0.0,4.0
6752,2023-02-16 21:20:00,0.0,4.0
6753,2023-02-16 21:30:00,0.0,4.0
6754,2023-02-16 21:40:00,0.0,4.0
6755,2023-02-16 21:50:00,0.0,4.0
6756,2023-02-16 22:00:00,0.0,4.0
6757,2023-02-16 22:10:00,0.0,4.0
6758,2023-02-16 22:20:00,0.0,4.0
6759,2023-02-16 22:30:00,0.0,4.0
6760,2023-02-16 22:40:00,0.0,4.0
6761,2023-02-16 22:50:00,0.0,4.0
6768,2023-02-17 00:00:00,0.0,5.0
6769,2023-02-17 00:10:00,0.0,5.0
6770,2023-02-17 00:20:00,0.0,5.0
6771,2023-02-17 00:30:00,0.0,5.0
6772,2023-02-17 00:40:00,0.0,5.0
6773,2023-02-17 00:50:00,0.0,5.0
6774,2023-02-17 01:00:00,0.0,3.0
6775,2023-02-17 01:10:00,0.0,3.0
6776,2023-02-17 01:20:00,0.0,3.0
6777,2023-02-17 01:30:00,0.0,3.0
6778,2023-02-17 01:40:00,0.0,3.0
6779,2023-02-17 01:50:00,0.0,3.0
6792,2023-02-17 04:00:00,0.0,3.0
6793,2023-02-17 04:10:00,0.0,3.0
6794,2023-02-17 04:20:00,0.0,3.0
6795,2023-02-17 04:30:00,0.0,3.0
6796,2023-02-17 04:40:00,0.0,3.0
6797,2023-02-17 04:50:00,0.0,3.0
6798,2023-02-17 05:00:00,0.0,4.0
6799,2023-02-17 05:10:00,0.0,4.0
6800,2023-02-17 05:20:00,0.0,4.0
6801,2023-02-17 05:30:00,0.0,4.0
6802,2023-02-17 05:40:00,0.0,4.0
6803,2023-02-17 05:50:00,0.0,4.0
6822,2023-02-17 09:00:00,0.0,5.0
6823,2023-02-17 09:10:00,0.0,5.0
6824,2023-02-17 09:20:00,0.0,5.0
6825,2023-02-17 09:30:00,0.0,5.0
6826,2023-02-17 09:40:00,0.0,5.0
6827,2023-02-17 09:50:00,0.0,5.0
6828,2023-02-17 10:00:00,0.0,5.0
6829,2023-02-17 10:10:00,0.0,5.0
6830,2023-02-17 10:20:00,0.0,5.0
6831,2023-02-17 10:30:00,0.0,5.0
6832,2023-02-17 10:40:00,0.0,5.0
6833,2023-02-17 10:50:00,0.0,5.0
6834,2023-02-17 11:00:00,0.0,5.0
6835,2023-02-17 11:10:00,0.0,5.0
6836,2023-02-17 11:20:00,0.0,5.0
6837,2023-02-17 11:30:00,0.0,5.0
6838,2023-02-17 11:40:00,0.0,5.0
6839,2023-02-17 11:50:00,0.0,5.0
6852,2023-02-17 14:00:00,0.0,5.0
6853,2023-02-17 14:10:00,0.0,5.0
6854,2023-02-17 14:20:00,0.0,5.0
6855,2023-02-17 14:30:00,0.0,5.0
6856,2023-02-17 14:40:00,0.0,5.0
6857,2023-02-17 14:50:00,0.0,5.0
6858,2023-02-17 15:00:00,0.0,5.0
6859,2023-02-17 15:10:00,0.0,5.0
6860,2023-02-17 15:20:00,0.0,5.0
6861,2023-02-17 15:30:00,0.0,5.0
6862,2023-02-17 15:40:00,0.0,5.0
6863,2023-02-17 15:50:00,0.0,5.0
6864,2023-02-17 16:00:00,0.0,3.0
6865,2023-02-17 16:10:00,0.0,3.0
6866,2023-02-17 16:20:00,0.0,3.0
6867,2023-02-17 16:30:00,0.0,3.0
6868,2023-02-17 16:40:00,0.0,3.0
6869,2023-02-17 16:50:00,0.0,3.0
6870,2023-02-17 17:00:00,0.0,5.0
6871,2023-02-17 17:10:00,0.0,5.0
6872,2023-02-17 17:20:00,0.0,5.0
6873,2023-02-17 17:30:00,0.0,5.0
6874,2023-02-17 17:40:00,0.0,5.0
6875,2023-02-17 17:50:00,0.0,5.0
6876,2023-02-17 18:00:00,0.0,3.0
6877,2023-02-17 18:10:00,0.0,3.0
6878,2023-02-17 18:20:00,0.0,3.0
6879,2023-02-17 18:30:00,0.0,3.0
6880,2023-02-17 18:40:00,0.0,3.0
6881,2023-02-17 18:50:00,0.0,3.0
6888,2023-02-17 20:00:00,0.0,5.0
6889,2023-02-17 20:10:00,0.0,5.0
6890,2023-02-17 20:20:00,0.0,5.0
6891,2023-02-17 20:30:00,0.0,5.0
6892,2023-02-17 20:40:00,0.0,5.0
6893,2023-02-17 20:50:00,0.0,5.0
