"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.794541026E2,-3.081694610E-2,8.420527752E-2,5.987373412E-2
1.794641116E2,-1.309467500E-2,8.289053109E-2,6.825571775E-2
1.794740916E2,-3.026202707E-2,1.010584605E-1,6.137120605E-2
1.794841006E2,-3.310245825E-3,7.519248439E-2,7.274988770E-2
1.794940806E2,-2.758073151E-2,8.308158886E-2,8.382860720E-2
1.795040896E2,-1.910884693E-2,8.153113567E-2,7.380063236E-2
1.795140996E2,-4.390043830E-3,5.883766689E-2,7.425086796E-2
1.795240786E2,-1.976919858E-2,7.512638344E-2,5.943109989E-2
1.795340886E2,-1.575956181E-2,6.578761716E-2,7.589744389E-2
1.795440986E2,-1.363557899E-2,7.991088135E-2,6.542274177E-2
1.795540776E2,-1.196661919E-2,9.500159478E-2,7.021278083E-2
1.795640876E2,-4.257622669E-3,8.904357439E-2,7.829480231E-2
1.795740666E2,-2.702425931E-2,8.618367380E-2,8.398121953E-2
1.795840498E2,-9.568539010E-3,8.284081148E-2,5.703608036E-2
1.795940598E2,-2.546582102E-2,9.132834650E-2,6.556833744E-2
1.796040388E2,-8.953603785E-3,7.406332309E-2,7.514783084E-2
1.796140488E2,-1.710188152E-2,8.772277974E-2,6.706347048E-2
1.796240578E2,-1.964956820E-2,8.109762859E-2,6.586596072E-2
1.796340378E2,-3.018508136E-2,6.809316516E-2,6.901059330E-2
1.796440478E2,-3.155197766E-2,7.846027851E-2,6.541630983E-2
1.796540568E2,-2.398948129E-2,9.126840340E-2,5.508837283E-2
1.796640368E2,-2.462515586E-2,8.380896421E-2,6.856737435E-2
1.796740458E2,-8.841355518E-3,6.870644672E-2,5.973632455E-2
1.796840258E2,-6.068733763E-3,9.505782855E-2,8.188967049E-2
1.796940348E2,-1.742092936E-2,8.980345661E-2,6.257748663E-2
1.797040448E2,-3.490060497E-2,6.765683496E-2,6.212783575E-2
1.797140238E2,-1.136135928E-2,9.230043696E-2,8.547693729E-2
1.797240338E2,-2.300512081E-2,8.236228997E-2,4.191693485E-2
1.797340438E2,-2.820642013E-3,6.217327501E-2,5.224370241E-2
1.797440228E2,-2.070402218E-2,7.910500713E-2,8.203234255E-2
1.797540328E2,-2.535184599E-2,8.502523075E-2,5.868148685E-2
1.797640428E2,-3.678475144E-2,8.283825332E-2,5.508544922E-2
1.797740218E2,-1.381510679E-2,9.263309785E-2,5.583506227E-2
1.797840318E2,-3.007570188E-3,9.292018700E-2,7.230257571E-2
1.797940108E2,-1.404056263E-2,8.781235177E-2,7.050338745E-2
1.798040208E2,-2.099398926E-2,7.962557377E-2,7.933385253E-2
1.798140298E2,-3.175313101E-2,9.469556613E-2,7.364568114E-2
1.798240098E2,-2.493969038E-2,8.017590640E-2,7.304809570E-2
1.798340188E2,-1.484139363E-2,7.287453390E-2,8.158327639E-2
1.798440288E2,-4.041248281E-4,8.690039626E-2,7.858423948E-2
1.798540078E2,-1.903106069E-2,8.750319852E-2,7.199910522E-2
1.798640178E2,-6.546771051E-3,7.060034160E-2,8.412506104E-2
1.798739968E2,-7.475537304E-3,6.458612855E-2,7.889063358E-2
1.798840068E2,-2.470406586E-2,8.492422923E-2,6.692372203E-2
1.798940168E2,-2.685035032E-2,8.301675785E-2,6.782010019E-2
1.799039958E2,-1.776859201E-2,6.887473689E-2,6.452811778E-2
1.799140058E2,-1.958692990E-2,6.755974834E-2,4.926396132E-2
1.799240158E2,-1.879471441E-2,8.410626772E-2,5.869201183E-2
1.799339948E2,-3.711920304E-2,8.146339020E-2,8.039336801E-2
1.799440048E2,-2.387647471E-2,6.729237984E-2,6.647114754E-2
1.799540148E2,-2.726339215E-2,6.688870269E-2,7.560157478E-2
1.799639938E2,-3.768035302E-2,6.545687946E-2,6.287744880E-2
1.799740038E2,-4.374675703E-2,1.011005696E-1,6.093266487E-2
1.799839828E2,-1.824930623E-2,7.168766332E-2,7.410644174E-2
1.799939928E2,-2.102858833E-2,8.606184158E-2,5.105554819E-2
1.800040018E2,-1.712922639E-2,9.721202502E-2,7.665231943E-2
1.800139818E2,-2.457532662E-2,7.969592309E-2,5.240391612E-2
1.800239908E2,-1.095185319E-2,8.486794978E-2,8.458699107E-2
1.800340008E2,-1.999884797E-2,9.050581684E-2,5.659636974E-2
1.800439798E2,-3.674766731E-2,8.126067454E-2,5.674371958E-2
1.800539898E2,-2.708557284E-2,6.254614008E-2,6.901702523E-2
1.800639688E2,-1.965659400E-2,1.013746487E-1,7.260838509E-2
1.800739788E2,-2.537393751E-2,7.720692784E-2,8.862332404E-2
1.800839888E2,-3.154229321E-2,7.054454180E-2,7.679616094E-2
1.800939678E2,-9.060479924E-3,9.487893116E-2,7.005782962E-2
1.801039778E2,-1.691139020E-2,7.955615636E-2,6.751429081E-2
1.801139878E2,-1.865152158E-3,1.064151770E-1,6.736343265E-2
1.801239668E2,-4.798192274E-2,7.735477103E-2,7.035720706E-2
1.801339768E2,7.001739247E-3,7.130806026E-2,6.481813967E-2
1.801439858E2,-1.644198669E-2,8.213907251E-2,8.143709600E-2
1.801539658E2,-1.470196495E-2,7.634190537E-2,6.048125982E-2
1.801639748E2,-1.600074118E-2,6.002866706E-2,8.173413455E-2
1.801739548E2,-1.877931065E-2,7.948253626E-2,8.637390018E-2
1.801839648E2,-1.378802687E-2,8.023189349E-2,6.975786746E-2
1.801939738E2,-6.354936697E-3,7.582021039E-2,6.436556518E-2
1.802039538E2,-2.240798305E-2,1.011163662E-1,5.448435545E-2
1.802139628E2,-2.543447446E-2,7.372749191E-2,7.663887084E-2
1.802239728E2,-2.319700085E-2,7.860468647E-2,6.346626341E-2
1.802339518E2,-1.818758156E-2,9.005837694E-2,6.825571775E-2
1.802439618E2,-2.314085844E-2,8.113480409E-2,7.828661621E-2
1.802539408E2,-1.408424316E-2,6.965690249E-2,7.095303833E-2
1.802639508E2,-2.483476941E-2,6.736482593E-2,7.664062500E-2
1.802739608E2,-2.291583200E-2,7.309525715E-2,6.406735718E-2
1.802839398E2,-2.258783061E-2,6.707059678E-2,6.780899048E-2
1.802939498E2,-1.480133107E-2,8.031316979E-2,7.169680417E-2
1.803039598E2,-2.203535096E-2,7.766401565E-2,6.121742427E-2
1.803139388E2,-1.132185403E-2,8.006162988E-2,6.256345332E-2
1.803239488E2,-2.892135188E-2,9.464897113E-2,6.076835811E-2
1.803339578E2,-2.377373731E-2,6.205101795E-2,8.816256344E-2
1.803439378E2,-3.527596881E-2,9.140446080E-2,6.854924798E-2
1.803539468E2,-9.121071696E-3,8.434994129E-2,6.450589836E-2
1.803639268E2,-2.804846308E-2,6.254770695E-2,7.453387320E-2
1.803739358E2,-1.939223589E-2,9.969500860E-2,6.959473014E-2
1.803839458E2,-1.329446705E-2,8.899973854E-2,6.091161489E-2
1.803939248E2,7.115220912E-3,6.823973841E-2,7.093783557E-2
1.804039348E2,-3.469419826E-2,8.167420059E-2,2.887413561E-2
1.804139448E2,-2.581630678E-2,9.442795551E-2,1.053621483E-1
1.804239238E2,1.690915181E-2,7.908546464E-2,6.075607896E-2
1.804339338E2,-8.387456266E-3,7.345419853E-2,6.898895860E-2
1.804439128E2,-8.141845800E-3,8.566218439E-2,6.135366440E-2
1.804539228E2,-4.964688085E-3,8.961378755E-2,7.826790512E-2
1.804639328E2,1.612168718E-3,6.129356142E-2,6.868782699E-2
1.804739118E2,-1.841215119E-2,8.544106828E-2,6.913864732E-2
1.804839218E2,-8.978838176E-3,7.829662956E-2,6.943977892E-2
1.804939318E2,4.683135515E-3,8.474744232E-2,7.303581655E-2
1.805039108E2,1.840310628E-3,8.010833452E-2,4.714200675E-2
1.805139208E2,4.061622173E-4,7.882676189E-2,1.040207970E-1
1.805239298E2,-2.490508217E-2,5.556448693E-2,6.345515370E-2
1.805339098E2,5.484076152E-3,7.948746071E-2,4.953410268E-2
1.805439188E2,-2.076307906E-2,8.965025956E-2,7.333110094E-2
1.805538988E2,1.082010811E-2,9.778596578E-2,5.327281237E-2
1.805639078E2,1.070548441E-2,9.767055636E-2,5.327456653E-2
1.805739178E2,-1.977071520E-2,8.131337257E-2,9.069791615E-2
1.805838833E2,-1.729487618E-3,7.264993686E-2,7.438301504E-2
1.805938933E2,5.024311412E-4,5.524865506E-2,7.947652459E-2
1.806039033E2,-3.575152103E-3,7.568997737E-2,6.525668085E-2
1.806138823E2,-4.457643125E-3,9.768175744E-2,7.663477778E-2
1.806238923E2,1.262865191E-2,8.315109763E-2,4.939318478E-2
1.806338713E2,-1.049615409E-2,8.248675344E-2,7.154770017E-2
1.806438813E2,-1.447299164E-2,8.593414388E-2,6.495847285E-2
1.806538913E2,-1.352846531E-2,6.550159239E-2,7.783345699E-2
1.806638703E2,-1.621724348E-2,7.524245524E-2,7.992909908E-2
1.806738803E2,-4.162340462E-3,9.258198040E-2,7.124773800E-2
1.806838893E2,-2.093484102E-2,8.138061555E-2,7.065132201E-2
1.806938693E2,-1.426624688E-2,8.577221255E-2,7.963556886E-2
1.807038783E2,3.410552982E-3,7.683065951E-2,6.706347048E-2
1.807138883E2,-1.028351644E-2,7.632387950E-2,6.735992432E-2
1.807238673E2,-1.406608938E-2,6.409201599E-2,6.541221678E-2
1.807338773E2,-2.891720401E-2,7.826475310E-2,6.586186767E-2
1.807438573E2,6.514255051E-3,8.407718696E-2,7.978759646E-2
1.807538663E2,-9.498619102E-4,8.028250845E-2,7.873919070E-2
1.807638763E2,-2.026690627E-3,5.617920288E-2,7.080627322E-2
1.807738553E2,9.070365373E-3,8.836434720E-2,8.472732425E-2
1.807838653E2,1.203302164E-2,7.284336550E-2,6.362121463E-2
1.807938753E2,2.842231030E-3,9.101368407E-2,5.823125124E-2
1.808038543E2,3.155970694E-3,6.632395302E-2,7.394681275E-2
1.808138643E2,2.609785935E-3,8.893977717E-2,6.556307495E-2
1.808238433E2,-1.871139158E-2,9.266329324E-2,7.529401124E-2
1.808338533E2,-1.890736467E-2,8.696860769E-2,7.604303956E-2
1.808438633E2,-1.292629346E-2,9.820166627E-2,6.886031985E-2
1.808538423E2,9.665018069E-3,8.588642512E-2,7.589744389E-2
1.808638523E2,1.216445608E-2,7.350523833E-2,7.649678349E-2
1.808738613E2,-1.235357696E-2,7.493922686E-2,7.470227301E-2
1.808838413E2,-1.650740242E-2,9.933419885E-2,7.021745861E-2
1.808938503E2,7.100986596E-4,6.417237409E-2,7.066652477E-2
1.809038603E2,-1.689507281E-2,8.088771354E-2,6.632672131E-2
1.809138393E2,-7.741530798E-3,8.537382530E-2,6.348848283E-2
1.809238493E2,-6.736832969E-3,7.544344414E-2,7.711308002E-2
1.809338283E2,-2.574101474E-2,9.172016476E-2,7.756390035E-2
1.809438383E2,-5.830313545E-4,8.057066655E-2,6.798206806E-2
1.809538483E2,-1.044499096E-2,8.882552806E-2,7.486950338E-2
1.809638273E2,-1.153971763E-2,5.553546555E-2,7.172837913E-2
1.809738373E2,-1.436252494E-2,6.523117694E-2,6.140161157E-2
1.809838473E2,-1.015699731E-2,8.106241738E-2,6.828729272E-2
1.809938263E2,-3.423924834E-2,7.592071398E-2,6.005616724E-2
1.810038363E2,2.466181973E-3,5.426333983E-2,7.412866116E-2
1.810138153E2,-3.874840178E-3,7.757499179E-2,9.044590116E-2
1.810238253E2,-7.648861567E-3,7.541413954E-2,8.580788970E-2
1.810338353E2,-8.776487969E-3,7.503561912E-2,5.931181669E-2
1.810438143E2,-3.031552909E-2,9.042214684E-2,6.200621367E-2
1.810538243E2,-5.739188343E-3,7.812342407E-2,5.706824005E-2
1.810638333E2,-9.763315246E-3,6.806565584E-2,7.652718902E-2
1.810738133E2,1.269129021E-3,7.421845703E-2,8.041792631E-2
1.810838223E2,4.273154335E-3,6.312040974E-2,7.038878202E-2
1.810938323E2,-2.488361193E-2,8.620840570E-2,7.338431060E-2
1.811038113E2,-8.629448768E-3,7.038129028E-2,6.395275176E-2
1.811138213E2,6.852571294E-4,7.175152588E-2,6.903924465E-2
1.811238003E2,-1.778604230E-2,8.861260719E-2,6.260379910E-2
1.811338103E2,1.066998085E-3,8.074219096E-2,8.595523953E-2
1.811438203E2,-1.756452419E-2,7.630377513E-2,8.759655297E-2
1.811537993E2,5.577512830E-4,6.998987401E-2,4.508261740E-2
1.811638093E2,-5.766450986E-3,6.253286964E-2,6.843230367E-2
1.811738193E2,-2.931898082E-2,7.979919953E-2,4.493175924E-2
1.811837983E2,3.314667782E-3,6.560500131E-2,8.010860860E-2
1.811938083E2,-1.089754717E-2,8.527738279E-2,8.010860860E-2
1.812037873E2,-1.986554973E-3,8.108953385E-2,7.711600363E-2
1.812137973E2,-2.158678729E-2,7.164443047E-2,4.897861719E-2
1.812238063E2,-5.789127219E-3,9.149494646E-2,6.080519557E-2
1.812337863E2,-1.214139612E-2,6.142989290E-2,7.233181179E-2
1.812437953E2,-1.275147999E-2,7.668457048E-2,5.152507961E-2
1.812538053E2,-8.863556664E-3,5.010679634E-2,6.155422390E-2
1.812637843E2,-2.692752443E-3,7.059557246E-2,8.295971096E-2
1.812737943E2,-2.843044158E-3,7.048968761E-2,8.296146512E-2
1.812838043E2,-1.849353712E-2,7.612797494E-2,6.095839262E-2
1.812937833E2,-4.480613546E-2,8.439560439E-2,7.308493316E-2
1.813037933E2,-1.535085971E-2,6.296986678E-2,8.027057648E-2
1.813137723E2,-2.309273768E-2,5.913795796E-2,5.826574981E-2
1.813237823E2,-1.304168461E-2,8.687276817E-2,5.527139068E-2
1.813337923E2,-2.000571845E-2,8.304218411E-2,6.709387600E-2
1.813437713E2,-2.515623836E-2,8.112299088E-2,7.576822042E-2
1.813537813E2,-1.211110937E-2,7.047517464E-2,8.534595966E-2
1.813637913E2,-8.527378310E-3,8.555088630E-2,8.295094013E-2
1.813737703E2,-1.036737830E-2,6.801203961E-2,6.543794453E-2
1.813837803E2,-1.874003381E-2,8.815591224E-2,5.271440327E-2
1.813937593E2,-6.232282212E-3,7.493622559E-2,7.082556903E-2
1.814037693E2,-2.849313470E-2,6.646351418E-2,7.441926777E-2
1.814137783E2,-2.279323233E-2,1.045528754E-1,6.229682028E-2
1.814237583E2,-1.388013879E-2,7.989736880E-2,5.601106346E-2
1.814337673E2,-8.129274286E-4,8.095588842E-2,8.609791160E-2
1.814437773E2,-1.916435894E-2,6.972396731E-2,8.625286281E-2
1.814537563E2,-2.029515563E-2,6.479335296E-2,8.251006007E-2
1.814637663E2,-1.797779443E-2,9.542651377E-2,8.684986353E-2
1.814737453E2,-2.500517920E-2,7.773927114E-2,8.026531398E-2
1.814837553E2,-1.608841287E-2,7.033924514E-2,8.445776761E-2
1.814937653E2,-1.749295061E-2,8.167298547E-2,6.574960113E-2
1.815037443E2,-3.561886232E-2,8.509588156E-2,6.679976106E-2
1.815137543E2,-2.038828167E-2,6.869019785E-2,5.048836827E-2
1.815237643E2,-3.035757422E-2,8.192294480E-2,8.192475379E-2
1.815337433E2,-1.442646973E-2,8.580385147E-2,9.135631263E-2
1.815437533E2,-2.371932166E-3,7.255906748E-2,7.100157022E-2
1.815537633E2,-5.749548879E-3,5.970028195E-2,6.367033124E-2
1.815637423E2,-8.854027530E-3,5.964162706E-2,6.217695236E-2
1.815737523E2,-3.283463750E-2,8.265850626E-2,5.169932663E-2
1.815836816E2,-2.856277138E-2,6.105261959E-2,8.672531784E-2
1.815936916E2,-2.005988742E-2,7.463026090E-2,6.247574508E-2
1.816037006E2,-6.527849827E-3,7.689069397E-2,5.933169723E-2
1.816136806E2,-6.262377100E-3,8.719106684E-2,8.208496749E-2
1.816236896E2,-1.059725611E-2,4.639334388E-2,8.822220504E-2
1.816336996E2,-1.800700310E-2,6.827520543E-2,9.016932786E-2
1.816436786E2,-4.354612445E-2,7.236890506E-2,7.759021282E-2
1.816536886E2,-1.750102708E-2,6.133630548E-2,7.624301434E-2
1.816636676E2,-4.178201035E-3,7.186201542E-2,8.088336468E-2
1.816736776E2,5.711980518E-3,7.332675664E-2,7.489581585E-2
1.816836876E2,-4.384333659E-3,7.179765036E-2,7.249962687E-2
1.816936666E2,-2.652996859E-2,6.121546911E-2,5.887561440E-2
1.817036766E2,-2.444008235E-3,7.862699725E-2,6.082156777E-2
1.817136866E2,1.877522673E-3,5.789951768E-2,5.154145181E-2
1.817236656E2,-3.316518791E-2,6.754322539E-2,5.872475624E-2
1.817336756E2,-8.098430224E-3,5.680645381E-2,8.357191443E-2
1.817436846E2,-1.299408462E-2,7.038534222E-2,9.643988192E-2
1.817536646E2,-1.768112132E-2,6.969054225E-2,4.958204985E-2
1.817636736E2,-1.324414445E-2,6.761912499E-2,4.898387969E-2
1.817736536E2,-2.677569782E-2,8.018414732E-2,6.964209259E-2
1.817836626E2,-8.927985672E-3,6.582823247E-2,5.736878693E-2
1.817936726E2,-2.072160037E-2,8.681585832E-2,9.494065583E-2
1.818036516E2,-3.135779528E-3,6.003029332E-2,8.251532257E-2
1.818136616E2,-2.590356734E-2,8.040444117E-2,6.095371485E-2
1.818236716E2,-6.927159838E-3,7.060838609E-2,9.477985740E-2
1.818336506E2,-6.942600142E-3,7.059479588E-2,7.112670064E-2
1.818436606E2,-1.147108594E-2,7.038806939E-2,4.358456075E-2
1.818536396E2,-2.637249576E-2,8.233567600E-2,6.154896140E-2
1.818636496E2,-8.336594626E-3,9.413232394E-2,6.349374533E-2
1.818736596E2,-2.299890814E-2,9.204043686E-2,9.073709249E-2
1.818836386E2,-2.379568264E-2,7.062258842E-2,6.139634907E-2
1.818936486E2,-2.364489757E-2,7.835030518E-2,5.525911152E-2
1.819036586E2,-1.713923975E-2,5.925969881E-2,8.085471332E-2
1.819136376E2,5.806467868E-4,7.821926359E-2,6.243832290E-2
1.819236476E2,-1.381212836E-3,8.225027924E-2,6.183956802E-2
1.819336566E2,-1.152789529E-2,6.380244634E-2,4.881606460E-2
1.819436366E2,-2.555721117E-2,5.710956342E-2,6.333528578E-2
1.819536456E2,-7.877706969E-3,8.808247486E-2,6.048886120E-2
1.819636256E2,-7.421423150E-3,7.222046344E-2,7.919819713E-2
1.819736346E2,2.788390964E-5,6.770014547E-2,7.934788585E-2
1.819836446E2,-2.889593476E-2,6.757618907E-2,7.845033824E-2
1.819936236E2,-1.884736676E-2,5.901508877E-2,7.710723281E-2
1.820036336E2,-1.464372120E-2,6.974915145E-2,8.219840348E-2
1.820136436E2,-3.667438525E-2,7.766070832E-2,8.130319476E-2
1.820236226E2,-1.578666000E-2,6.738671644E-2,6.483802021E-2
1.820336326E2,-2.961355258E-2,8.171632796E-2,6.992860615E-2
1.820436116E2,-8.900576849E-3,8.238846540E-2,7.876550317E-2
1.820536216E2,-1.431352710E-2,7.879136796E-2,8.864729762E-2
1.820636316E2,-9.784940807E-3,1.023922378E-1,6.395041287E-2
1.820736106E2,-1.100816919E-2,6.556047111E-2,6.859310210E-2
1.820836206E2,-1.313052574E-2,6.556405253E-2,5.377684236E-2
1.820936306E2,-1.024415737E-2,8.876897452E-2,8.027116120E-2
1.821036096E2,-2.391821835E-2,7.466245256E-2,8.056878448E-2
1.821136196E2,-1.346317749E-2,6.192468155E-2,9.762979031E-2
1.821236286E2,-1.101594415E-2,8.901254760E-2,8.835025907E-2
1.821336086E2,-1.174890177E-2,5.485940865E-2,8.042084992E-2
1.821436176E2,-2.239211334E-2,7.051612342E-2,7.189093173E-2
1.821535976E2,-3.153631808E-2,6.160529567E-2,7.862984776E-2
1.821636066E2,5.818756158E-3,8.418975499E-2,8.342047155E-2
1.821736166E2,-7.624750938E-3,6.755724500E-2,6.246346593E-2
1.821835956E2,-1.778752238E-2,7.728150724E-2,8.327019811E-2
1.821936056E2,-3.093960059E-2,7.226379679E-2,4.674615026E-2
1.822036156E2,-2.242545160E-2,6.997628837E-2,8.521849036E-2
1.822135946E2,-2.573810941E-2,6.355136324E-2,6.126829505E-2
1.822236046E2,-6.400691159E-3,7.783478175E-2,6.590864539E-2
1.822335836E2,-1.440949453E-2,8.263723701E-2,7.982852697E-2
1.822435936E2,-1.129661964E-2,6.840427815E-2,6.516137123E-2
1.822536036E2,-1.389331330E-2,7.898111011E-2,7.129743934E-2
1.822635826E2,-8.911375925E-3,7.737833348E-2,7.488704503E-2
1.822735926E2,-1.372096661E-2,8.394689455E-2,6.875039220E-2
1.822836016E2,-1.525131086E-2,7.596070802E-2,6.156533360E-2
1.822935816E2,-3.019398009E-2,7.499541951E-2,5.917206824E-2
1.823035906E2,-8.316942500E-3,6.798682349E-2,7.578985512E-2
1.823136006E2,-8.070674222E-3,5.326743110E-2,6.741021037E-2
1.823235796E2,-2.963041814E-2,6.630242796E-2,5.483635783E-2
1.823335896E2,-3.338613957E-2,8.011067340E-2,8.582192302E-2
1.823435686E2,-1.653763435E-2,6.107189713E-2,8.328013837E-2
1.823535786E2,-1.123936261E-2,7.726366410E-2,6.966021895E-2
1.823635886E2,-2.745700808E-2,5.314609224E-2,6.666702926E-2
1.823735676E2,-1.415068215E-2,7.892409062E-2,8.687500656E-2
1.823835776E2,-6.758467667E-3,9.274215756E-2,7.010928512E-2
1.823935876E2,-2.647297651E-2,8.339806940E-2,6.771601975E-2
1.824035666E2,-1.687561255E-4,5.624999531E-2,5.439196944E-2
1.824135766E2,-1.584105738E-2,8.238496620E-2,6.576772749E-2
1.824235556E2,-3.537450353E-2,7.343930184E-2,7.983729780E-2
1.824335656E2,-1.164591769E-2,6.433029459E-2,6.845978558E-2
1.824435756E2,-2.908502824E-2,9.488296025E-2,6.292071819E-2
1.824535546E2,-1.722776111E-2,6.577674043E-2,7.340243697E-2
1.824635646E2,-2.283010634E-2,7.426802132E-2,7.415614307E-2
1.824735736E2,-1.124835270E-2,9.802445909E-2,8.493314624E-2
1.824835536E2,-1.415531424E-2,5.762027202E-2,6.846621752E-2
1.824935626E2,-1.807283909E-2,7.255055704E-2,7.086123705E-2
1.825035726E2,-2.325688913E-2,7.371938804E-2,8.627859056E-2
1.825135516E2,-2.863118380E-2,7.159477939E-2,7.594772995E-2
1.825235616E2,-4.437378868E-3,8.070725385E-2,6.861415207E-2
1.825335406E2,-2.846314031E-2,6.800187094E-2,7.819481492E-2
1.825435506E2,-7.453537155E-3,7.820549523E-2,6.022924483E-2
1.825535606E2,-1.287821839E-2,6.103894258E-2,8.058515668E-2
1.825635396E2,-2.606370796E-2,6.042957135E-2,6.516721845E-2
1.825735496E2,5.437033474E-3,7.258190816E-2,7.265106976E-2
1.825835389E2,-7.402364882E-3,6.930793792E-2,6.262134075E-2
1.825935179E2,-1.816801166E-2,7.945361995E-2,7.145297527E-2
1.826035279E2,-1.232604023E-2,6.384773028E-2,7.893741131E-2
1.826135069E2,-9.434683453E-3,6.218756414E-2,6.830424964E-2
1.826235169E2,-1.779458472E-2,7.420539672E-2,5.947203040E-2
1.826335259E2,-2.135090696E-2,5.064792417E-2,5.647767127E-2
1.826435059E2,-1.172436174E-2,6.364282649E-2,6.410887241E-2
1.826535159E2,-1.539944641E-2,5.497992068E-2,7.099396884E-2
1.826635249E2,-9.560745768E-3,5.827706509E-2,7.833280921E-2
1.826735049E2,-2.065750941E-2,5.533459542E-2,9.135631263E-2
1.826835139E2,1.209723137E-2,1.002003908E-1,8.506997108E-2
1.826935239E2,1.204526424E-2,1.001063054E-1,8.507055581E-2
1.827035029E2,-1.280912988E-2,7.143916123E-2,6.591039956E-2
1.827135129E2,-1.211823567E-2,7.513477968E-2,8.417359293E-2
1.827234919E2,-1.615243988E-2,6.530229826E-2,5.812717080E-2
1.827335019E2,-3.432074390E-2,6.540909218E-2,5.318627357E-2
1.827435119E2,-1.352846531E-2,7.491368640E-2,7.518817663E-2
1.827534909E2,-2.199444786E-2,8.039110221E-2,6.650330722E-2
1.827635009E2,-2.238126858E-2,3.820091053E-2,8.372335732E-2
1.827735109E2,9.731411375E-4,5.674181010E-2,6.216584265E-2
1.827834899E2,-2.448519727E-2,6.856500805E-2,7.234292150E-2
1.827934999E2,-4.623009693E-3,6.878910716E-2,8.132482946E-2
1.828034789E2,-2.174085229E-2,8.253628118E-2,8.476883948E-2
1.828134889E2,-9.229528410E-3,7.385396536E-2,6.382177413E-2
1.828234979E2,-2.811443612E-2,7.872387830E-2,6.681613326E-2
1.828334779E2,-5.853282139E-3,6.182918007E-2,8.462792158E-2
1.828434869E2,-1.218431834E-2,7.128930805E-2,7.114950478E-2
1.828534969E2,-4.610282863E-3,8.145889515E-2,6.755580604E-2
1.828634759E2,-1.384077972E-2,8.736348661E-2,7.743701577E-2
1.828734859E2,-2.358218618E-2,8.162857404E-2,6.171970010E-2
1.828834649E2,-1.168056244E-2,8.311033158E-2,7.489347696E-2
1.828934749E2,-1.035703604E-2,7.524177459E-2,8.851982832E-2
1.829034849E2,-2.157454468E-2,9.682724169E-2,7.759722948E-2
1.829134639E2,-1.812830541E-2,7.168605077E-2,9.227315605E-2
1.829234739E2,-1.196957021E-2,6.256414767E-2,6.173431814E-2
1.829334839E2,-2.032525051E-2,6.419954080E-2,8.987345874E-2
1.829434629E2,-2.271614045E-2,8.020497803E-2,6.666469038E-2
1.829534729E2,-2.569140477E-2,8.019461749E-2,7.444382608E-2
1.829634829E2,-7.047722116E-4,6.847391483E-2,7.383863926E-2
1.829734619E2,-6.489632791E-3,6.482467668E-2,6.545548618E-2
1.829834719E2,-6.546113240E-3,4.880158817E-2,8.102135897E-2
1.829934509E2,4.301294060E-3,7.569674278E-2,7.608280063E-2
1.830034609E2,-2.455611303E-2,8.519501927E-2,5.362715364E-2
1.830134699E2,-1.480944408E-2,5.317074648E-2,6.021111846E-2
1.830234499E2,-5.430711173E-3,6.212759364E-2,6.964033842E-2
1.830334589E2,-1.582611043E-2,7.410627728E-2,5.796344876E-2
1.830434689E2,-2.450473063E-2,9.053114260E-2,6.993445337E-2
1.830534479E2,7.025840739E-3,6.936540508E-2,7.756682396E-2
1.830634579E2,-1.650517317E-2,7.977253988E-2,7.951336205E-2
1.830734369E2,-1.709950609E-2,8.869171819E-2,7.651958764E-2
1.830834469E2,-2.088159481E-2,7.527312114E-2,9.328530908E-2
1.830934569E2,-1.954761651E-2,5.078714729E-2,5.257056177E-2
1.831034359E2,-1.515181683E-2,6.926547708E-2,5.885631859E-2
1.831134459E2,-1.695348102E-2,8.505937301E-2,6.723479390E-2
1.831234559E2,-1.557756722E-2,6.821146164E-2,7.636522114E-2
1.831334349E2,-5.431862343E-3,6.993752316E-2,7.232421041E-2
1.831434449E2,-2.045328626E-2,8.074378068E-2,5.750795066E-2
1.831534539E2,-3.620632477E-2,6.829269226E-2,6.394515038E-2
1.831634339E2,1.027465425E-4,5.348546372E-2,6.978593409E-2
1.831734429E2,-3.145387234E-2,6.248215875E-2,7.023675442E-2
1.831834229E2,-4.234110466E-2,8.619283749E-2,6.963741481E-2
1.831934329E2,-7.716424316E-3,6.506981206E-2,4.598601222E-2
1.832034419E2,-3.137020234E-2,5.706797053E-2,6.440006375E-2
1.832134219E2,-6.204937343E-3,5.173135384E-2,8.131488919E-2
1.832234309E2,-3.806895532E-2,7.377840837E-2,7.443096220E-2
1.832334409E2,1.208747383E-3,6.801254667E-2,6.694360256E-2
1.832434199E2,-1.240082977E-2,8.305494748E-2,5.975854397E-2
1.832534299E2,-3.662220798E-3,7.547040985E-2,6.694535673E-2
1.832634089E2,-1.732129829E-2,4.805705946E-2,6.708861351E-2
1.832734189E2,-1.182487903E-2,5.950572498E-2,7.906429589E-2
1.832834289E2,2.736241110E-3,6.235424177E-2,7.636931419E-2
1.832934079E2,-1.230241382E-2,8.037154145E-2,6.723947167E-2
1.833034179E2,-9.723426271E-3,6.861368156E-2,7.577114403E-2
1.833134279E2,-5.962752979E-3,6.603731611E-2,5.855869532E-2
1.833234069E2,-3.949337360E-3,6.898561929E-2,4.793196559E-2
1.833334169E2,-4.211859070E-3,8.425934600E-2,6.275114894E-2
