"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.293129136E2,-3.825230151E-2,-5.174884200E-1,-2.998026013E-1
1.293229236E2,-4.464202747E-2,-2.663262486E-1,-3.409574926E-1
1.293329026E2,-9.881826490E-2,-2.406917512E-3,-3.824122250E-1
1.293429126E2,-2.217196822E-1,1.879137605E-1,-4.340929985E-1
1.293529226E2,-3.464761376E-1,2.745288908E-1,-4.855269194E-1
1.293629016E2,-3.965955079E-1,2.187734544E-1,-4.998789728E-1
1.293729116E2,-3.595227897E-1,9.194370359E-2,-4.738140106E-1
1.293828906E2,-2.668458521E-1,-1.918814518E-2,-4.254472852E-1
1.293929006E2,-1.790907383E-1,-1.059239954E-1,-3.627152145E-1
1.294029106E2,-1.429926455E-1,-1.307542324E-1,-3.024154007E-1
1.294128896E2,-7.000713050E-2,-1.305023134E-1,-2.602522969E-1
1.294228996E2,-9.223334491E-4,-1.030379236E-1,-2.275071293E-1
1.294329086E2,5.557705089E-2,-7.584550232E-2,-2.052967846E-1
1.294428886E2,9.568399936E-2,-6.625998765E-2,-1.744834781E-1
1.294528976E2,9.194909036E-2,-1.175458357E-2,-1.544645131E-1
1.294629076E2,4.256822169E-2,6.443898380E-2,-1.523734033E-1
1.294728876E2,-1.122882217E-2,1.110937893E-1,-1.569727212E-1
1.294828966E2,-5.195041746E-2,1.066223383E-1,-1.630630940E-1
1.294928766E2,-7.052972913E-2,2.888211794E-2,-1.754515916E-1
1.295028856E2,-7.147168368E-2,-1.014665663E-1,-1.630210280E-1
1.295128956E2,-5.565638095E-2,-2.396752387E-1,-1.310092807E-1
1.295228746E2,-3.784915432E-2,-3.804834783E-1,-9.120566398E-2
1.295328560E2,-7.833179086E-3,-5.167386532E-1,-4.374287650E-2
1.295428660E2,6.625196338E-2,-6.103922129E-1,-1.594890142E-3
1.295528450E2,1.582428068E-1,-6.527800560E-1,2.699286491E-2
1.295628550E2,2.236977071E-1,-6.764363647E-1,4.557347298E-2
1.295728340E2,2.152681202E-1,-6.864223480E-1,5.578399077E-2
1.295828440E2,1.517029852E-1,-6.743323803E-1,4.361094907E-2
1.295928540E2,6.915918738E-2,-6.526008248E-1,2.030636929E-2
1.296028330E2,-3.304360900E-3,-6.277210116E-1,-9.156979620E-3
1.296128430E2,-4.192992672E-2,-6.306566000E-1,-4.514024407E-2
1.296228520E2,-2.532112226E-2,-6.410977840E-1,-8.087667823E-2
1.296328320E2,1.781848446E-2,-6.605204344E-1,-9.810249507E-2
1.296428410E2,8.542442322E-2,-6.176131368E-1,-9.420709312E-2
1.296528510E2,1.540215760E-1,-5.015419722E-1,-9.007420391E-2
1.296628300E2,1.829722673E-1,-3.600463271E-1,-8.265277743E-2
1.296728400E2,1.392902136E-1,-2.097819149E-1,-7.828761637E-2
1.296828190E2,6.669590622E-2,-9.205049276E-2,-9.141806513E-2
1.296928290E2,1.907651499E-2,-9.027573466E-2,-1.265494078E-1
1.297028390E2,-1.230670698E-2,-1.292915642E-1,-1.639519036E-1
1.297128180E2,-3.987008240E-3,-2.161227614E-1,-2.120133638E-1
1.297228280E2,-2.333274297E-2,-2.857984900E-1,-2.423046976E-1
1.297328380E2,-8.449195325E-2,-3.156105876E-1,-2.534114718E-1
1.297428170E2,-1.420931965E-1,-3.246791661E-1,-2.451623380E-1
1.297528270E2,-1.595621407E-1,-3.183746338E-1,-2.196561694E-1
1.297628060E2,-1.220203564E-1,-3.119319379E-1,-1.752969623E-1
1.297728160E2,-7.760184258E-2,-2.793970406E-1,-1.390494108E-1
1.297828260E2,-1.108380035E-2,-2.585311830E-1,-9.059825540E-2
1.297928050E2,5.539057776E-2,-2.618586719E-1,-3.238562122E-2
1.298028150E2,1.050095335E-1,-2.685839534E-1,3.276754916E-2
1.298128240E2,1.186553836E-1,-2.543363869E-1,7.082166523E-2
1.298228040E2,1.140888631E-1,-2.398362756E-1,7.547447830E-2
1.298328130E2,7.512520254E-2,-2.237501442E-1,4.457522184E-2
1.298428230E2,2.468333021E-2,-2.236153781E-1,-3.736914834E-3
1.298528020E2,-1.438228972E-2,-2.206857651E-1,-3.780733421E-2
1.298628120E2,2.990308218E-3,-2.367161214E-1,-4.787541553E-2
1.298727910E2,1.736516878E-2,-2.432157397E-1,-4.387982190E-2
1.298828010E2,4.719763249E-2,-2.335205078E-1,-1.369555760E-2
1.298928110E2,1.129571199E-1,-2.319933474E-1,2.945721522E-2
1.299027900E2,1.523649842E-1,-2.145073116E-1,7.038120925E-2
1.299128000E2,1.682730615E-1,-1.930229366E-1,9.897209704E-2
1.299228100E2,1.616881341E-1,-1.556161791E-1,1.031005308E-1
1.299327890E2,1.175519228E-1,-1.118908972E-1,8.803844452E-2
1.299427990E2,6.741791219E-2,-1.084839255E-1,6.929298490E-2
1.299527780E2,1.699184999E-2,-1.464564204E-1,5.658680201E-2
1.299627880E2,-2.412948757E-2,-1.982913911E-1,4.953608289E-2
1.299727970E2,-6.045752764E-2,-2.501352131E-1,4.307175800E-2
1.299827770E2,-6.460806727E-2,-3.105495572E-1,4.353701323E-2
1.299927860E2,-7.689131796E-2,-3.450303972E-1,5.135853589E-2
1.300027960E2,-7.248139381E-2,-3.578293025E-1,6.069264933E-2
1.300127750E2,-6.358107924E-2,-3.560442924E-1,6.958095729E-2
1.300227850E2,-4.209017009E-2,-3.505672216E-1,7.903145254E-2
1.300327950E2,1.439097244E-2,-3.154146969E-1,9.149470925E-2
1.300427740E2,8.729580790E-2,-2.435655296E-1,1.046296880E-1
1.300527840E2,1.510304809E-1,-1.184932888E-1,1.230462193E-1
1.300627630E2,2.031046003E-1,1.847494766E-2,1.405003071E-1
1.300727730E2,2.291767150E-1,1.195524409E-1,1.490597129E-1
1.300827830E2,2.360825539E-1,1.839380860E-1,1.423352361E-1
1.300927620E2,2.344921529E-1,1.985651255E-1,1.198155582E-1
1.301027720E2,2.206932604E-1,1.754579395E-1,7.434900850E-2
1.301127820E2,1.980804205E-1,1.788849235E-1,1.244570501E-2
1.301227610E2,1.814652234E-1,2.023929060E-1,-3.800042346E-2
1.301327710E2,2.217493057E-1,1.824772805E-1,-5.428651348E-2
1.301427500E2,3.585188687E-1,1.264459789E-1,-2.502849512E-2
1.301527600E2,5.263230205E-1,1.201675460E-1,2.329489030E-2
1.301627690E2,6.561307907E-1,1.782183349E-1,6.308864057E-2
1.301727490E2,7.226220965E-1,2.547877431E-1,8.067853004E-2
1.301827580E2,7.256703377E-1,3.044370711E-1,6.352617592E-2
1.301927680E2,6.882845163E-1,3.126857579E-1,-1.912780572E-3
1.302027470E2,6.117143631E-1,3.033916056E-1,-1.434808373E-1
1.302127570E2,5.144892335E-1,2.886946201E-1,-3.421747983E-1
1.302227670E2,4.111644030E-1,3.268846273E-1,-5.635468364E-1
1.302327460E2,2.952712476E-1,4.392989874E-1,-7.637729645E-1
1.302427560E2,1.745685339E-1,5.865744948E-1,-9.077772498E-1
1.302527350E2,4.547990486E-2,7.418559790E-1,-9.997505546E-1
1.302627450E2,-4.506437480E-2,8.308631182E-1,-1.048660636E0
1.302727550E2,-6.132217497E-2,8.413476944E-1,-1.030677557E0
1.302827340E2,-2.275454439E-2,7.706341147E-1,-9.709969163E-1
1.302927440E2,4.009993374E-2,6.182578206E-1,-9.075796604E-1
1.303027540E2,1.050467119E-1,4.674477875E-1,-8.780395985E-1
1.303127330E2,1.231455877E-1,3.433329165E-1,-9.234605432E-1
1.303227430E2,8.237525076E-2,2.514128685E-1,-1.008855104E0
1.303327220E2,2.064257860E-2,2.205414474E-1,-1.080256104E0
1.303427320E2,-6.882418692E-2,2.735740542E-1,-1.128279805E0
1.303527410E2,-1.584759057E-1,3.274239004E-1,-1.109767914E0
1.303627210E2,-1.627518684E-1,3.744625151E-1,-1.039216161E0
1.303727300E2,-1.627416015E-1,4.459009469E-1,-9.364554882E-1
1.303827400E2,-1.546764821E-1,5.099691749E-1,-8.183611035E-1
1.303927190E2,-1.337958574E-1,5.529579520E-1,-7.160110474E-1
1.304027290E2,-9.987569600E-2,6.113930345E-1,-6.347193718E-1
1.304127390E2,-9.615932405E-2,6.809726357E-1,-5.771375895E-1
1.304227180E2,-1.225195602E-1,7.230516076E-1,-5.442877412E-1
1.304327280E2,-1.578475684E-1,7.326623797E-1,-5.294481516E-1
1.304427070E2,-2.017766833E-1,6.760925651E-1,-5.381497741E-1
1.304527170E2,-2.456461787E-1,5.269366503E-1,-5.653391480E-1
1.304627270E2,-2.502041757E-1,3.467833698E-1,-5.726096034E-1
1.304727060E2,-2.417010069E-1,1.672510058E-1,-5.517224073E-1
1.304827160E2,-2.226119936E-1,1.097246166E-2,-5.149891376E-1
1.304927250E2,-1.611365378E-1,-6.453688443E-2,-4.374225140E-1
1.305027050E2,-8.333575726E-2,-7.843858749E-2,-3.315831721E-1
1.305127140E2,-5.880519748E-2,-2.661418170E-2,-2.116069943E-1
1.305227240E2,-9.316051006E-2,5.474911630E-2,-9.097778052E-2
1.305326474E2,-1.384563297E-1,9.648153186E-2,-1.028958429E-2
1.305426574E2,-1.667268425E-1,8.543740213E-2,-1.737908227E-3
1.305526364E2,-2.002090216E-1,5.228178576E-2,-6.569615006E-2
1.305626464E2,-2.346636653E-1,-4.430973157E-2,-1.494690776E-1
1.305726564E2,-2.717916369E-1,-1.816093028E-1,-2.383117974E-1
1.305826354E2,-2.998493612E-1,-3.209714592E-1,-3.010047674E-1
1.305926454E2,-2.854780257E-1,-4.206499159E-1,-3.479241133E-1
1.306026554E2,-2.720218897E-1,-4.331510663E-1,-3.639864326E-1
1.306126344E2,-2.612928152E-1,-4.423716068E-1,-3.684197962E-1
1.306226444E2,-2.434310019E-1,-4.647738338E-1,-3.843361735E-1
1.306326234E2,-2.242933065E-1,-4.601949751E-1,-4.205983877E-1
1.306426334E2,-2.078517526E-1,-3.990873992E-1,-4.392530322E-1
1.306526434E2,-2.099667341E-1,-3.291129172E-1,-4.225720167E-1
1.306626224E2,-2.186166793E-1,-3.022181988E-1,-4.008022845E-1
1.306726324E2,-2.228304446E-1,-3.066758513E-1,-3.784066439E-1
1.306826414E2,-1.859826893E-1,-3.711845279E-1,-3.542587161E-1
1.306926214E2,-1.743104160E-1,-5.031569004E-1,-3.733038902E-1
1.307026304E2,-1.888864189E-1,-6.351151466E-1,-4.292252064E-1
1.307126404E2,-3.110400140E-1,-7.052734494E-1,-5.487909317E-1
1.307226194E2,-4.535782635E-1,-6.821276546E-1,-5.952055454E-1
1.307326294E2,-4.363874495E-1,-5.774512887E-1,-6.048100591E-1
1.307426084E2,-3.188951612E-1,-4.220473170E-1,-6.644323468E-1
1.307526184E2,-1.622072607E-1,-2.451309562E-1,-6.809753180E-1
1.307626284E2,-1.531207934E-2,-3.439022973E-2,-5.960130095E-1
1.307726074E2,9.394823760E-2,7.224321365E-2,-5.115471482E-1
1.307826174E2,1.408164054E-1,8.774600923E-2,-5.023837090E-1
1.307926274E2,1.612170041E-1,-8.111293614E-2,-5.802428722E-1
1.308026064E2,1.733562201E-1,-3.047385812E-1,-7.327738404E-1
1.308126164E2,2.107939422E-1,-3.924299181E-1,-9.046487212E-1
1.308225954E2,2.383941561E-1,-3.354401290E-1,-1.042851567E0
1.308326054E2,2.196630090E-1,-1.525409073E-1,-1.114550471E0
1.308426154E2,1.845167428E-1,1.245010868E-1,-1.103229642E0
1.308525944E2,1.584251076E-1,3.713043928E-1,-1.027097106E0
1.308626044E2,1.268061996E-1,5.643063784E-1,-9.311122298E-1
1.308726134E2,7.808689773E-2,6.818140149E-1,-8.425256014E-1
1.308825934E2,2.373443730E-2,7.375089526E-1,-8.012599349E-1
1.308926024E2,7.978430018E-3,7.700703144E-1,-8.405836821E-1
1.309026124E2,1.310155354E-2,7.780100107E-1,-9.627357125E-1
1.309125914E2,2.541721612E-2,7.770107388E-1,-1.138605118E0
1.309226014E2,4.609213769E-2,7.517309785E-1,-1.277561903E0
1.309325804E2,6.486681290E-3,7.999435067E-1,-1.385374308E0
1.309425904E2,-4.557545483E-2,8.787882924E-1,-1.435193181E0
1.309526004E2,-1.156120896E-1,1.001308441E0,-1.368110538E0
1.309625794E2,-1.273249239E-1,1.035549998E0,-1.178037286E0
1.309725894E2,-1.279690564E-1,9.452329874E-1,-1.031371236E0
1.309825994E2,-2.106066644E-1,7.668136954E-1,-1.054395914E0
1.309925784E2,-1.557809114E-1,5.198396444E-1,-1.156524897E0
1.310025884E2,-1.183013339E-2,2.907009721E-1,-1.322552919E0
1.310125974E2,1.587249786E-1,8.382230997E-2,-1.476701856E0
1.310225774E2,2.692464292E-1,1.847286336E-2,-1.540821671E0
1.310325864E2,2.305329442E-1,2.384809405E-2,-1.496028423E0
1.310425664E2,4.452818632E-2,-5.187634379E-4,-1.373457193E0
1.310525754E2,-2.011260390E-1,-1.487559266E-2,-1.207917929E0
1.310625854E2,-3.803559840E-1,-5.987289548E-2,-1.033011675E0
1.310725644E2,-4.561657906E-1,-1.546432078E-1,-9.123979807E-1
1.310825744E2,-4.479347467E-1,-3.575667739E-1,-8.430447578E-1
1.310925844E2,-3.262932003E-1,-5.873040557E-1,-8.389019370E-1
1.311025634E2,-7.494992018E-2,-8.715783954E-1,-8.594956398E-1
1.311125734E2,1.952373385E-1,-1.095176697E0,-8.756799102E-1
1.311225524E2,3.520945907E-1,-1.201198220E0,-9.116139412E-1
1.311325624E2,3.084524274E-1,-1.107196927E0,-8.726937771E-1
1.311425724E2,1.225502267E-1,-9.300909042E-1,-7.621517777E-1
1.311525514E2,-8.739751577E-2,-7.421224713E-1,-6.207076311E-1
1.311625614E2,-1.306328624E-1,-6.462771893E-1,-5.415347815E-1
1.311725714E2,1.091739312E-1,-6.491701603E-1,-4.364109635E-1
1.311825504E2,4.998562038E-1,-7.108564377E-1,-3.270386755E-1
1.311925604E2,8.606048822E-1,-8.094750047E-1,-2.806931734E-1
1.312025694E2,1.086036444E0,-9.146842360E-1,-3.300681710E-1
1.312125494E2,1.069166183E0,-9.945133328E-1,-4.844461679E-1
1.312225584E2,8.513409495E-1,-1.276029944E0,-6.622965932E-1
1.312325384E2,5.401875377E-1,-1.560501337E0,-8.358380198E-1
1.312425474E2,1.689947993E-1,-1.689741373E0,-1.048678637E0
1.312525574E2,-1.746041626E-1,-1.561953545E0,-1.208254933E0
1.312625364E2,-3.985024989E-1,-1.210144162E0,-1.270720005E0
1.312725464E2,-4.569160044E-1,-7.728322744E-1,-1.236208558E0
1.312825564E2,-3.042950332E-1,-4.130868912E-1,-1.136179447E0
1.312925354E2,1.197455451E-3,-2.058454305E-1,-1.030581594E0
1.313025454E2,3.296781480E-1,-2.051221281E-1,-9.268150330E-1
1.313125554E2,5.866099596E-1,-3.350402117E-1,-8.442560434E-1
1.313225344E2,6.647321582E-1,-4.849953651E-1,-8.037616014E-1
1.313325444E2,5.779536963E-1,-6.329328418E-1,-8.117909431E-1
1.313425234E2,4.036250710E-1,-7.408409119E-1,-8.750250340E-1
1.313525334E2,1.576821953E-1,-7.860538960E-1,-9.778001308E-1
1.313625424E2,-7.481362671E-2,-7.413090467E-1,-1.066569090E0
1.313725224E2,-1.967362911E-1,-5.994504690E-1,-1.081481695E0
1.313825324E2,-1.732338816E-1,-4.614512920E-1,-1.079660892E0
1.313925414E2,1.551846322E-2,-3.448954225E-1,-1.020240784E0
1.314025214E2,2.476816475E-1,-2.606255412E-1,-9.095904827E-1
1.314125304E2,4.155262411E-1,-2.745184600E-1,-8.028571606E-1
1.314225104E2,5.524018407E-1,-3.875704408E-1,-7.200592160E-1
1.314325194E2,6.287590861E-1,-5.186253190E-1,-6.845994592E-1
1.314425294E2,6.023903489E-1,-6.220846176E-1,-7.354602814E-1
1.314525084E2,4.638492465E-1,-6.015786529E-1,-8.044148088E-1
1.314625184E2,2.214739025E-1,-4.860504270E-1,-8.757289052E-1
1.314725284E2,-2.981376462E-2,-3.398630321E-1,-9.200122952E-1
1.314825074E2,-1.808435023E-1,-2.202945650E-1,-9.065777063E-1
1.314925174E2,-2.069047093E-1,-1.724274755E-1,-8.660233617E-1
1.315025274E2,-9.766983241E-2,-2.542059422E-1,-7.954689860E-1
1.315125064E2,1.637258828E-1,-3.754061162E-1,-6.828953028E-1
1.315225164E2,5.126529932E-1,-5.234249234E-1,-5.415728092E-1
1.315324954E2,8.135402799E-1,-5.925909877E-1,-4.425556958E-1
1.315424956E2,9.336248636E-1,-4.736539125E-1,-4.050567746E-1
1.315525046E2,8.308457732E-1,-1.983281821E-1,-4.270163476E-1
1.315624846E2,6.006085873E-1,1.416650712E-1,-5.117235184E-1
1.315724936E2,4.326905906E-1,3.742252588E-1,-6.266729832E-1
1.315825036E2,3.840082586E-1,4.367650747E-1,-7.174354196E-1
1.315924826E2,3.567551672E-1,4.077777267E-1,-7.370725870E-1
1.316024926E2,3.109205663E-1,2.883466482E-1,-7.002847195E-1
1.316124716E2,2.826776505E-1,2.092054337E-1,-5.956953764E-1
1.316224816E2,2.536385357E-1,1.584439874E-1,-4.450406432E-1
1.316324916E2,2.796259224E-1,2.755468152E-2,-2.788849771E-1
1.316424706E2,4.245016277E-1,-2.363435477E-1,-1.491472125E-1
1.316524806E2,6.416621804E-1,-4.240875840E-1,-8.625166118E-2
1.316624906E2,8.040481806E-1,-5.402306914E-1,-5.357414484E-2
1.316724696E2,9.117376208E-1,-5.616305470E-1,-1.876769401E-2
1.316824796E2,9.068752527E-1,-4.086540341E-1,7.743809372E-3
1.316924896E2,7.894561887E-1,-1.753522158E-1,3.907463700E-2
1.317024686E2,6.223859787E-1,5.888425931E-2,8.776654303E-2
1.317124786E2,4.499392211E-1,2.004009634E-1,2.095323503E-1
1.317224576E2,1.979716718E-1,1.236127168E-1,3.504641652E-1
1.317324676E2,-2.657109201E-1,-2.335697562E-1,4.004234970E-1
1.317424766E2,-7.942432165E-1,-1.231073976E0,3.002399206E-1
1.317524566E2,-7.759199142E-1,-2.727080584E0,-1.886745542E-2
1.317624656E2,1.742703468E-1,-3.430293798E0,-3.556907475E-1
1.317724756E2,1.715915203E0,-2.963456869E0,-4.821089506E-1
1.317824546E2,3.086596012E0,-1.661756516E0,-2.906186283E-1
1.317924646E2,3.681990623E0,-3.702311814E-1,8.945710212E-2
1.318024746E2,3.661152601E0,4.183638394E-1,4.178586900E-1
1.318124536E2,3.412282467E0,8.201642036E-1,5.731089115E-1
1.318224636E2,3.059541941E0,9.737406969E-1,5.985277295E-1
1.318324426E2,2.580862999E0,9.051963091E-1,5.581254959E-1
1.318424526E2,1.993004918E0,6.583833098E-1,4.584183395E-1
1.318524626E2,1.387194872E0,3.309510350E-1,2.611678839E-1
1.318624416E2,7.612196207E-1,3.232251108E-2,-1.232892461E-2
1.318724516E2,5.392203107E-2,-2.931357920E-1,-3.248144090E-1
1.318824606E2,-7.891452312E-1,-6.620081663E-1,-6.114568114E-1
1.318924406E2,-1.478339791E0,-1.096690297E0,-8.156764507E-1
1.319024496E2,-1.729936361E0,-1.432321787E0,-8.417139053E-1
1.319124296E2,-1.541450858E0,-1.663516760E0,-7.008727193E-1
1.319224386E2,-1.098741055E0,-1.789207816E0,-4.793418944E-1
1.319324486E2,-5.809573531E-1,-1.678303123E0,-2.015158832E-1
1.319424286E2,-1.539282054E-1,-1.325333714E0,1.135398000E-1
1.319524376E2,-1.050524563E-1,-9.522318244E-1,3.482098281E-1
1.319624476E2,-7.832391858E-1,-5.351437926E-1,4.937883317E-1
1.319724266E2,-1.088710189E0,9.366647154E-2,2.333439738E-1
1.319824366E2,-5.122149587E-1,8.106693625E-1,-4.862232506E-1
1.319924466E2,1.104259938E-1,1.058335543E0,-9.477363229E-1
1.320024256E2,3.233824670E-1,1.031346321E0,-8.848505616E-1
1.320124356E2,1.594798118E-1,7.241055369E-1,-5.844712257E-1
1.320224146E2,-9.977013618E-2,4.608057141E-1,-4.278118610E-1
1.320324246E2,-3.767474890E-1,3.485060632E-1,-4.293788671E-1
1.320424346E2,-6.930835843E-1,2.885268629E-1,-5.123038888E-1
1.320524136E2,-7.325537801E-1,6.505055428E-1,-9.651110172E-1
1.320624236E2,-4.681479633E-1,8.718198538E-1,-1.619805217E0
1.320724326E2,-3.061822951E-1,5.154660940E-1,-1.879232049E0
1.320824126E2,-3.015707731E-1,-1.166229397E-1,-1.761272669E0
1.320924216E2,-1.950055063E-1,-4.401698709E-1,-1.588013411E0
1.321024316E2,-4.975497723E-4,-4.267294407E-1,-1.466451883E0
1.321124106E2,1.686093509E-1,-3.924582005E-1,-1.346599817E0
1.321224206E2,2.082291991E-1,-3.959053755E-1,-1.189669967E0
1.321323996E2,1.277066469E-1,-3.828545511E-1,-1.008471608E0
1.321424096E2,1.742994785E-2,-2.661673725E-1,-8.648524284E-1
1.321524196E2,-8.645798266E-2,-3.677699342E-2,-7.365923524E-1
1.321623986E2,-1.625482142E-1,1.974000782E-1,-5.753962994E-1
1.321724086E2,-2.012937963E-1,3.791797161E-1,-3.597151041E-1
1.321824186E2,-2.002618313E-1,5.467221141E-1,-1.271585524E-1
1.321923976E2,-1.918918043E-1,7.154523730E-1,8.570205420E-2
1.322024076E2,-1.677225530E-1,8.670061827E-1,2.679075301E-1
1.322123866E2,-1.231826618E-1,9.547984600E-1,4.054566622E-1
1.322223966E2,-4.267796874E-2,9.052261114E-1,4.922988713E-1
1.322324066E2,9.153825790E-2,7.351765633E-1,5.388373733E-1
1.322423856E2,2.993468344E-1,5.074357986E-1,5.230355263E-1
1.322523956E2,5.286216736E-1,3.483589590E-1,4.548129141E-1
1.322624046E2,6.633360386E-1,2.807322443E-1,3.817975521E-1
1.322723846E2,6.553820372E-1,2.513127029E-1,3.124110103E-1
1.322823936E2,5.333418250E-1,2.366272360E-1,2.670837641E-1
1.322924036E2,3.569757342E-1,2.370880246E-1,2.487284988E-1
1.323023826E2,2.047976553E-1,1.830271780E-1,2.406513989E-1
1.323123926E2,1.038673222E-1,9.706380218E-2,2.282309532E-1
1.323223716E2,7.734942436E-2,-2.047241293E-2,2.199996561E-1
1.323323816E2,1.145998612E-1,2.103738487E-3,1.956048310E-1
1.323423916E2,1.693166345E-1,-1.988971047E-2,2.080601603E-1
1.323523706E2,2.591595352E-1,-2.389337271E-1,2.543150485E-1
1.323623806E2,4.382629693E-1,-4.769873023E-1,2.707909346E-1
1.323723906E2,6.451466680E-1,-6.269385815E-1,2.204071432E-1
1.323823696E2,7.800096869E-1,-7.224416733E-1,1.382608712E-1
1.323923796E2,8.237327933E-1,-7.407433391E-1,7.314955443E-2
1.324023586E2,7.853057981E-1,-6.543728113E-1,7.866203040E-2
1.324123686E2,6.921551824E-1,-5.061872602E-1,1.203918532E-1
1.324223776E2,5.659551620E-1,-3.608276844E-1,1.916023791E-1
1.324323576E2,4.595559239E-1,-2.598052025E-1,2.583172321E-1
1.324423666E2,3.905004263E-1,-2.235441506E-1,3.013512492E-1
1.324523766E2,3.438060284E-1,-2.211166173E-1,3.175776303E-1
1.324623556E2,2.938717604E-1,-1.865743548E-1,3.279516995E-1
1.324723656E2,2.180864066E-1,-1.104657650E-1,3.449313045E-1
1.324823756E2,1.248946711E-1,-7.271279395E-2,3.518398106E-1
1.324923546E2,4.851485044E-2,-4.004557431E-2,3.308109045E-1
1.325023646E2,-2.854637615E-2,4.000372067E-2,2.973474860E-1
1.325123436E2,-9.634429216E-2,1.359136254E-1,2.758392990E-1
1.325223536E2,-1.751285940E-1,2.368540913E-1,2.588193119E-1
1.325323636E2,-2.655570805E-1,3.421156406E-1,2.473777533E-1
1.325423035E2,-3.543897569E-1,4.508903325E-1,2.474014461E-1
1.325523135E2,-4.356990159E-1,5.022112727E-1,2.596266568E-1
1.325623235E2,-4.952736795E-1,4.619932771E-1,2.729935944E-1
1.325723025E2,-5.279263258E-1,3.459017277E-1,2.436105162E-1
1.325823125E2,-5.429598689E-1,2.430360764E-1,1.976651251E-1
1.325923215E2,-5.594307184E-1,1.547869146E-1,1.512275934E-1
1.326023015E2,-5.905643702E-1,1.349005550E-1,1.104205102E-1
1.326123105E2,-6.053017378E-1,2.282059044E-1,8.645386994E-2
1.326222905E2,-5.945481658E-1,3.564125896E-1,9.881413728E-2
1.326322995E2,-5.732170343E-1,4.940487742E-1,1.306844354E-1
1.326423095E2,-4.949528575E-1,5.819131136E-1,1.637867391E-1
1.326522885E2,-3.807347119E-1,6.569718719E-1,1.874214858E-1
1.326622985E2,-2.596751451E-1,6.918137670E-1,2.050404251E-1
1.326723085E2,-1.697092652E-1,6.002645493E-1,2.159900218E-1
1.326822875E2,-8.596058190E-2,3.884944916E-1,2.167117298E-1
1.326922975E2,1.077481918E-2,1.500177830E-1,2.045393139E-1
1.327022765E2,1.147744581E-1,-1.097871587E-1,1.602789164E-1
1.327122865E2,1.338858455E-1,-3.319825530E-1,1.027737409E-1
1.327222965E2,8.347354084E-2,-4.638457596E-1,8.157417923E-2
1.327322755E2,-1.007273048E-2,-4.807865918E-1,1.115481034E-1
1.327422855E2,-1.341099888E-1,-4.210183322E-1,1.729981452E-1
1.327522955E2,-2.242123187E-1,-3.643356562E-1,2.399169654E-1
1.327622745E2,-3.002831042E-1,-2.955169082E-1,2.819400430E-1
1.327722845E2,-3.597733676E-1,-2.734013796E-1,2.444033176E-1
1.327822935E2,-4.037594497E-1,-3.170346022E-1,1.591914892E-1
1.327922735E2,-4.157534242E-1,-4.094749689E-1,7.364325225E-2
1.328022825E2,-4.161702096E-1,-4.849963784E-1,3.740863875E-3
1.328122625E2,-4.075977206E-1,-5.258665085E-1,-6.010521203E-2
1.328222715E2,-3.865371644E-1,-5.251205564E-1,-9.489780664E-2
1.328322815E2,-3.813892603E-1,-4.718360901E-1,-7.973209769E-2
1.328422605E2,-3.814867437E-1,-3.851059675E-1,-2.369199507E-2
1.328522705E2,-3.852569759E-1,-2.564566433E-1,4.293017834E-2
1.328622805E2,-4.003331363E-1,-9.325467050E-2,9.122766554E-2
1.328722595E2,-4.638251662E-1,3.987387568E-2,9.175573289E-2
1.328822695E2,-5.907375813E-1,1.231919378E-1,3.365300968E-2
1.328922795E2,-6.827226877E-1,1.701699495E-1,-6.629116833E-2
1.329022585E2,-6.747278571E-1,1.634523869E-1,-1.382029057E-1
1.329122685E2,-6.939160824E-1,1.678127348E-1,-1.934887618E-1
1.329222475E2,-7.570894361E-1,1.009495482E-1,-2.351398021E-1
1.329322575E2,-8.429689407E-1,2.532541752E-3,-2.346639037E-1
1.329422665E2,-8.830484152E-1,-8.002226055E-2,-2.079012543E-1
1.329522465E2,-8.944824934E-1,-9.591428936E-2,-2.119634748E-1
1.329622555E2,-8.759698272E-1,-7.290244848E-2,-2.604143620E-1
1.329722655E2,-8.662199974E-1,-5.223128200E-2,-3.178046346E-1
1.329822445E2,-8.679611683E-1,-4.244896024E-2,-3.504198194E-1
1.329922545E2,-8.902609944E-1,-4.132034630E-2,-3.372963071E-1
1.330022335E2,-9.349117875E-1,5.901505053E-2,-2.849574685E-1
1.330122435E2,-9.734158516E-1,2.155933082E-1,-2.045432776E-1
1.330222535E2,-9.468849301E-1,3.255711794E-1,-1.063107178E-1
1.330322325E2,-8.423763514E-1,4.380918741E-1,4.365996923E-3
1.330422425E2,-6.669012308E-1,4.971043169E-1,1.465348601E-1
1.330522525E2,-4.522837996E-1,4.959603250E-1,3.092984259E-1
1.330622315E2,-2.336720973E-1,4.579466283E-1,4.356329441E-1
1.330722415E2,-4.980162531E-2,3.241274357E-1,4.634206295E-1
1.330822515E2,1.085139811E-1,1.128463522E-1,3.662426770E-1
1.330922305E2,2.556521595E-1,-7.301346213E-2,1.826033741E-1
1.331022405E2,3.931684792E-1,-2.172934115E-1,3.498871578E-3
1.331122195E2,4.908104539E-1,-3.258992136E-1,-1.030132324E-1
1.331222295E2,5.447378159E-1,-4.117086530E-1,-1.155247614E-1
