"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.763246630E2,1.802611542E1,1.889336777E1,-4.578405762E1
1.763346730E2,1.803151703E1,1.904484940E1,-4.588366699E1
1.763446520E2,1.803151703E1,1.904484940E1,-4.588366699E1
1.763546620E2,1.779604340E1,1.892622757E1,-4.588385010E1
1.763646720E2,1.779604340E1,1.892622757E1,-4.588385010E1
1.763746510E2,1.779854584E1,1.892719650E1,-4.585314941E1
1.763846610E2,1.779854584E1,1.892719650E1,-4.585314941E1
1.763946400E2,1.796883392E1,1.898827744E1,-4.577062988E1
1.764046500E2,1.796883392E1,1.898827744E1,-4.577062988E1
1.764146600E2,1.816728973E1,1.912097549E1,-4.587164307E1
1.764246390E2,1.816728973E1,1.912097549E1,-4.587164307E1
1.764346490E2,1.809189606E1,1.924643326E1,-4.588580322E1
1.764446590E2,1.809189606E1,1.924643326E1,-4.588580322E1
1.764546380E2,1.769939423E1,1.897269058E1,-4.594775391E1
1.764646480E2,1.769939423E1,1.897269058E1,-4.594775391E1
1.764746270E2,1.764081573E1,1.908635330E1,-4.586590576E1
1.764846370E2,1.764081573E1,1.908635330E1,-4.586590576E1
1.764946460E2,1.816620636E1,1.903632736E1,-4.584735107E1
1.765046260E2,1.816620636E1,1.903632736E1,-4.584735107E1
1.765146350E2,1.790035248E1,1.894475174E1,-4.593054199E1
1.765246450E2,1.790035248E1,1.894475174E1,-4.593054199E1
1.765346240E2,1.784235382E1,1.901653671E1,-4.574169922E1
1.765446340E2,1.784235382E1,1.901653671E1,-4.574169922E1
1.765546440E2,1.775440216E1,1.910702896E1,-4.602014160E1
1.765646230E2,1.775440216E1,1.910702896E1,-4.602014160E1
1.765745945E2,1.795557404E1,1.870428848E1,-4.586547852E1
1.765845735E2,1.795557404E1,1.870428848E1,-4.586547852E1
1.765945835E2,1.819835663E1,1.885195541E1,-4.603674316E1
1.766045935E2,1.819835663E1,1.885195541E1,-4.603674316E1
1.766145725E2,1.791156769E1,1.874146652E1,-4.594085693E1
1.766245825E2,1.791156769E1,1.874146652E1,-4.594085693E1
1.766345925E2,1.785424042E1,1.888536453E1,-4.576391602E1
1.766445715E2,1.785424042E1,1.888536453E1,-4.576391602E1
1.766545815E2,1.824796295E1,1.896548080E1,-4.556024170E1
1.766645605E2,1.824796295E1,1.896548080E1,-4.556024170E1
1.766745705E2,1.794170380E1,1.879595566E1,-4.579101562E1
1.766845795E2,1.794170380E1,1.879595566E1,-4.579101562E1
1.766945595E2,1.813950348E1,1.893342972E1,-4.575317383E1
1.767045685E2,1.813950348E1,1.893342972E1,-4.575317383E1
1.767145785E2,1.796070099E1,1.888902664E1,-4.599572754E1
1.767245575E2,1.796070099E1,1.888902664E1,-4.599572754E1
1.767345675E2,1.795845795E1,1.894626236E1,-4.591711426E1
1.767445775E2,1.795845795E1,1.894626236E1,-4.591711426E1
1.767545565E2,1.821642303E1,1.891818619E1,-4.574438477E1
1.767645665E2,1.821642303E1,1.891818619E1,-4.574438477E1
1.767745455E2,1.790904999E1,1.903638077E1,-4.587518311E1
1.767845555E2,1.790904999E1,1.903638077E1,-4.587518311E1
1.767945655E2,1.803942108E1,1.888100052E1,-4.595727539E1
1.768045445E2,1.803942108E1,1.888100052E1,-4.595727539E1
1.768145545E2,1.796564484E1,1.906499863E1,-4.589111328E1
1.768245635E2,1.796564484E1,1.906499863E1,-4.589111328E1
1.768345435E2,1.785500336E1,1.899820328E1,-4.571514893E1
1.768445525E2,1.785500336E1,1.899820328E1,-4.571514893E1
1.768545625E2,1.809496307E1,1.899724197E1,-4.591027832E1
1.768645415E2,1.809496307E1,1.899724197E1,-4.591027832E1
1.768745515E2,1.794551849E1,1.883463669E1,-4.602148438E1
1.768845305E2,1.794551849E1,1.883463669E1,-4.602148438E1
1.768945405E2,1.787664032E1,1.905778885E1,-4.579809570E1
1.769045505E2,1.787664032E1,1.905778885E1,-4.579809570E1
1.769145295E2,1.797641754E1,1.896134567E1,-4.583703613E1
1.769245395E2,1.797641754E1,1.896134567E1,-4.583703613E1
1.769345495E2,1.792494965E1,1.889297867E1,-4.583978271E1
1.769445285E2,1.792494965E1,1.889297867E1,-4.583978271E1
1.769545385E2,1.795119476E1,1.883147049E1,-4.595642090E1
1.769645175E2,1.795119476E1,1.883147049E1,-4.595642090E1
1.769745275E2,1.781789398E1,1.894226456E1,-4.590258789E1
1.769845375E2,1.781789398E1,1.894226456E1,-4.590258789E1
1.769945165E2,1.772322845E1,1.888341904E1,-4.602911377E1
1.770045265E2,1.772322845E1,1.888341904E1,-4.602911377E1
1.770145355E2,1.800765228E1,1.903849411E1,-4.598254395E1
1.770245155E2,1.800765228E1,1.903849411E1,-4.598254395E1
1.770345245E2,1.796900177E1,1.894450760E1,-4.605059814E1
1.770445345E2,1.796900177E1,1.894450760E1,-4.605059814E1
1.770545135E2,1.805835724E1,1.894915390E1,-4.593719482E1
1.770645235E2,1.805835724E1,1.894915390E1,-4.593719482E1
1.770745025E2,1.790102386E1,1.893587112E1,-4.591894531E1
1.770845125E2,1.790102386E1,1.893587112E1,-4.591894531E1
1.770945225E2,1.775263214E1,1.893279648E1,-4.585485840E1
1.771045015E2,1.775263214E1,1.893279648E1,-4.585485840E1
1.771145115E2,1.788423920E1,1.910593796E1,-4.586059570E1
1.771245215E2,1.788423920E1,1.910593796E1,-4.586059570E1
1.771345005E2,1.798007965E1,1.882043839E1,-4.597985840E1
1.771445105E2,1.798007965E1,1.882043839E1,-4.597985840E1
1.771544895E2,1.791732025E1,1.880553818E1,-4.595953369E1
1.771644995E2,1.791732025E1,1.880553818E1,-4.595953369E1
1.771745095E2,1.792101288E1,1.854887772E1,-4.587420654E1
1.771844885E2,1.792101288E1,1.854887772E1,-4.587420654E1
1.771944985E2,1.787848663E1,1.871724319E1,-4.604418945E1
1.772045075E2,1.787848663E1,1.871724319E1,-4.604418945E1
1.772144875E2,1.797589874E1,1.898792648E1,-4.594812012E1
1.772244965E2,1.797589874E1,1.898792648E1,-4.594812012E1
1.772345065E2,1.808300018E1,1.889830399E1,-4.581384277E1
1.772444855E2,1.808300018E1,1.889830399E1,-4.581384277E1
1.772544955E2,1.801116180E1,1.900400925E1,-4.608203125E1
1.772644745E2,1.801116180E1,1.900400925E1,-4.608203125E1
1.772744845E2,1.770021820E1,1.892608261E1,-4.588934326E1
1.772844945E2,1.770021820E1,1.892608261E1,-4.588934326E1
1.772944735E2,1.769490814E1,1.884065628E1,-4.577166748E1
1.773044835E2,1.769490814E1,1.884065628E1,-4.577166748E1
1.773144935E2,1.810466766E1,1.890862656E1,-4.592926025E1
1.773244725E2,1.810466766E1,1.890862656E1,-4.592926025E1
1.773344825E2,1.808359528E1,1.881968307E1,-4.597528076E1
1.773444915E2,1.808359528E1,1.881968307E1,-4.597528076E1
1.773544715E2,1.828351593E1,1.887739182E1,-4.593304443E1
1.773644805E2,1.828351593E1,1.887739182E1,-4.593304443E1
1.773744605E2,1.835758209E1,1.878617477E1,-4.592681885E1
1.773844695E2,1.835758209E1,1.878617477E1,-4.592681885E1
1.773944795E2,1.776044464E1,1.874534225E1,-4.585736084E1
1.774044585E2,1.776044464E1,1.874534225E1,-4.585736084E1
1.774144685E2,1.792394257E1,1.881525040E1,-4.587695312E1
1.774244785E2,1.792394257E1,1.881525040E1,-4.587695312E1
1.774344575E2,1.796204376E1,1.891128159E1,-4.586108398E1
1.774444675E2,1.796204376E1,1.891128159E1,-4.586108398E1
1.774544465E2,1.788840485E1,1.887520981E1,-4.573773193E1
1.774644565E2,1.788840485E1,1.887520981E1,-4.573773193E1
1.774744665E2,1.793674469E1,1.877216721E1,-4.575567627E1
1.774844455E2,1.793674469E1,1.877216721E1,-4.575567627E1
1.774944555E2,1.793962860E1,1.882564926E1,-4.605914307E1
1.775044655E2,1.793962860E1,1.882564926E1,-4.605914307E1
1.775144445E2,1.810309601E1,1.867530441E1,-4.596014404E1
1.775244545E2,1.810309601E1,1.867530441E1,-4.596014404E1
1.775344635E2,1.809291840E1,1.868157578E1,-4.585687256E1
1.775444435E2,1.809291840E1,1.868157578E1,-4.585687256E1
1.775544525E2,1.794573212E1,1.882087326E1,-4.583697510E1
1.775644325E2,1.794573212E1,1.882087326E1,-4.583697510E1
1.775744011E2,1.807329559E1,1.873225021E1,-4.578021240E1
