Time (s),X (µT),Y (µT),Z (µT)
1655322086238320128,16.95890045,-19.48651123,-37.41363525
1655322199144228608,16.95890045,-19.48651123,-37.41363525
1655322312060116224,17.30329132,-19.33465576,-37.3270874
1655322424986013952,17.30329132,-19.33465576,-37.3270874
1655322537921921536,17.32953644,-19.37164307,-37.48956299
1655322650867808000,17.32953644,-19.37164307,-37.48956299
1655322763823704576,17.48964691,-19.36233521,-37.46228027
1655322876789611264,17.48964691,-19.36233521,-37.46228027
1655322989765497088,17.74185944,-19.14345932,-37.43334961
1655323102751392512,17.74185944,-19.14345932,-37.43334961
1655323215747267072,18.20804596,-18.83522034,-37.36993408
1655323328753152000,18.20804596,-18.83522034,-37.36993408
1655323441769045504,18.47370148,-18.78633499,-37.4942627
1655323554794919424,18.47370148,-18.78633499,-37.4942627
1655323667830802944,18.79553986,-18.54019165,-37.37249756
1655323780876695552,18.79553986,-18.54019165,-37.37249756
1655323893932568320,19.34275055,-18.63664246,-37.23394775
1655324006998449920,19.34275055,-18.63664246,-37.23394775
1655324120074311680,19.45659637,-18.7443924,-37.45233154
1655324233160182528,19.45659637,-18.7443924,-37.45233154
1655324346256063232,19.71405792,-18.69253922,-37.37756348
1655324459361923072,19.71405792,-18.69253922,-37.37756348
1655324572477792768,20.00231171,-18.55523682,-37.53771973
1655324685603672576,19.89225006,-18.38677979,-37.34265137
1655324798739531264,19.89225006,-18.38677979,-37.34265137
1655324911885400064,20.0311203,-18.36730194,-37.50311279
1655325025041247744,20.0311203,-18.36730194,-37.50311279
1655325138207105536,19.68579865,-18.46253586,-37.37756348
1655325251382973440,19.68579865,-18.46253586,-37.37756348
1655325364568820224,19.94530487,-18.49491119,-37.26245117
1655325477764677120,19.94530487,-18.49491119,-37.26245117
1655325590970542592,20.07494354,-18.9104805,-37.42462158
1655325704186388224,20.07494354,-18.9104805,-37.42462158
1655325817412242944,19.93656158,-18.99048996,-37.38690186
1655325930648107520,19.93656158,-18.99048996,-37.38690186
1655326043893951232,19.83495331,-18.89837265,-37.5824585
1655326157149804800,19.83495331,-18.89837265,-37.5824585
1655326270415637504,19.18750763,-19.07067108,-37.59307861
1655326383691480320,19.18750763,-19.07067108,-37.59307861
1655326496977332736,19.1616745,-18.86184311,-37.75488281
1655326610273164544,19.1616745,-18.86184311,-37.75488281
1655326723579006208,19.07051849,-19.08467484,-37.69036865
1655326836894857984,19.07051849,-19.08467484,-37.69036865
1655326950220688640,19.1805191,-19.3061676,-37.6729126
1655327063556529408,19.1805191,-19.3061676,-37.6729126
1655327176902349056,19.51877594,-19.58431625,-37.32373047
1655327290258178816,19.51877594,-19.58431625,-37.32373047
1655327403624018432,19.67591095,-19.80424881,-37.23858643
1655327516999837184,19.67591095,-19.80424881,-37.23858643
1655327630385666048,19.7705307,-19.65268326,-37.03094482
1655327743781503744,19.7705307,-19.65268326,-37.03094482
1655327857187321344,19.97408295,-19.49837494,-36.99975586
1655327970603148288,19.97408295,-19.49837494,-36.99975586
1655328084028954880,19.85599518,-19.25688553,-37.07940674
1655328197464770816,19.85599518,-19.25688553,-37.07940674
1655328310910596608,20.14450836,-19.37931824,-36.925354
1655328424366401280,20.14450836,-19.37931824,-36.925354
1655328537832215808,20.15825653,-19.786026,-36.63317871
1655328651308040448,20.15825653,-19.786026,-36.63317871
1655328764793843968,20.69974518,-20.24407578,-36.44482422
1655328878289657600,20.69974518,-20.24407578,-36.44482422
1655328991795481088,20.93848419,-20.59423828,-36.00396729
1655329105311283712,20.93848419,-20.59423828,-36.00396729
1655329218837056512,20.82808685,-20.66553497,-35.78369141
1655329332372807936,20.82808685,-20.66553497,-35.78369141
1655329445918569472,20.89884186,-20.61795807,-36.04571533
1655329559474340096,20.89884186,-20.61795807,-36.04571533
1655329673040090880,21.04988861,-20.80423355,-36.23431396
1655329786615850496,21.04988861,-20.80423355,-36.23431396
1655329900201619968,20.21265411,-20.70259094,-36.44335938
1655330013797369600,20.21265411,-20.70259094,-36.44335938
1655330127403128320,20.3008194,-20.46963501,-36.17559814
1655330241018866944,20.3008194,-20.46963501,-36.17559814
1655330354644614656,19.86646271,-20.57043457,-36.28253174
1655330468280372480,19.86646271,-20.57043457,-36.28253174
1655330581926108928,20.15630341,-20.43896484,-36.24554443
1655330695581855744,20.15630341,-20.43896484,-36.24554443
1655330809247612416,19.99991608,-20.75528717,-35.9855957
1655330922923348224,19.99991608,-20.75528717,-35.9855957
1655331036609093888,20.04230499,-20.78645706,-35.93237305
1655331150304818432,20.04230499,-20.78645706,-35.93237305
1655331264010553088,20.28264618,-20.66080093,-35.87127686
1655331377726297344,20.28264618,-20.66080093,-35.87127686
1655331491452020992,20.17427826,-20.7567215,-35.92327881
1655331605187754496,20.17427826,-20.7567215,-35.92327881
1655331718933497088,19.94971466,-20.64936829,-35.9208374
1655331832689219584,19.94971466,-20.64936829,-35.9208374
1655331946454950912,20.66930389,-20.77303314,-35.79901123
1655332060230692608,20.66930389,-20.77303314,-35.79901123
1655332174016413184,20.06600189,-20.92297363,-35.93450928
1655332287812143872,20.06600189,-20.92297363,-35.93450928
1655332401617853440,19.59464264,-20.95994949,-35.921875
1655332515433573120,19.59464264,-20.95994949,-35.921875
1655332629259302656,19.6733017,-21.33824539,-35.73638916
1655332743095011328,19.6733017,-21.33824539,-35.73638916
1655332856940729856,19.67516327,-21.32095718,-35.75567627
1655332970796458496,19.67516327,-21.32095718,-35.75567627
1655333084662166016,19.40949249,-21.45186234,-35.56176758
1655333198537883904,19.40949249,-21.45186234,-35.56176758
1655333312423580416,19.13666534,-21.46833801,-35.80096436
1655333426319287040,19.13666534,-21.46833801,-35.80096436
1655333540225003776,19.43881989,-21.54561996,-35.6418457
1655333654140699392,19.43881989,-21.54561996,-35.6418457
1655333768066405120,19.09940338,-21.57995987,-35.6541748
1655333882002119424,19.09940338,-21.57995987,-35.6541748
1655333995947814144,18.7591629,-21.534935,-35.97283936
1655334109903517696,18.7591629,-21.534935,-35.97283936
1655334223869201408,18.81787872,-21.54154968,-35.94134521
1655334337844893952,18.81787872,-21.54154968,-35.94134521
1655334451830596352,18.34046173,-21.64567184,-35.86804199
1655334565826277888,18.34046173,-21.64567184,-35.86804199
1655334679831969536,18.38069916,-21.75166702,-36.2699585
1655334793847671040,18.38069916,-21.75166702,-36.2699585
1655334907873351680,18.18766022,-21.54995346,-35.996521
1655335021909042176,18.18766022,-21.54995346,-35.996521
1655335135954711808,18.01317596,-21.27517319,-36.49761963
1655335250010391296,18.01317596,-21.27517319,-36.49761963
1655335364076080896,17.5318222,-20.98634338,-36.56982422
1655335478151749376,17.5318222,-20.98634338,-36.56982422
1655335592237427968,17.17183685,-20.78533554,-36.93835449
1655335706333115648,17.17183685,-20.78533554,-36.93835449
1655335820438783232,16.75325775,-20.95235443,-37.01080322
1655335934554459904,16.75325775,-20.95235443,-37.01080322
1655336048680146432,16.87166595,-21.46485138,-36.82550049
1655336162815812096,16.87166595,-21.46485138,-36.82550049
1655336276961487872,16.59053802,-21.79521561,-36.65411377
1655336391117143296,16.59053802,-21.79521561,-36.65411377
1655336505282808064,16.93421173,-21.98006439,-36.3638916
1655336619458482688,16.93421173,-21.98006439,-36.3638916
1655336733644136448,16.77622223,-21.6883316,-36.47375488
1655336847839800064,16.77622223,-21.6883316,-36.47375488
1655336962045473792,16.9240799,-21.51447296,-36.40093994
1655337076261126400,16.9240799,-21.51447296,-36.40093994
1655337190486789120,17.40470123,-21.12187576,-36.38122559
1655337304722430976,17.40470123,-21.12187576,-36.38122559
1655337418968082432,17.57883453,-21.07203674,-36.47460938
1655337533223744000,17.57883453,-21.07203674,-36.47460938
1655337647489384448,17.38605499,-20.80477142,-36.62341309
1655337761765035008,17.38605499,-20.80477142,-36.62341309
1655337876050694400,17.44412994,-20.5868721,-36.78961182
1655337990346333952,17.44412994,-20.5868721,-36.78961182
1655338104651982592,17.81601715,-20.32067108,-36.6697998
1655338218967610880,17.81601715,-20.32067108,-36.6697998
1655338333293248768,18.11476898,-19.93310547,-36.49731445
1655338447628896256,18.11476898,-19.93310547,-36.49731445
1655338561974522880,18.27138519,-19.85020828,-36.53942871
1655338676330159360,18.27138519,-19.85020828,-36.53942871
1655338790695805952,18.70343781,-19.66947937,-36.79980469
1655338905071431680,18.70343781,-19.66947937,-36.79980469
1655339019457067264,18.59313202,-19.23512268,-36.7923584
1655339133852712960,18.59313202,-19.23512268,-36.7923584
1655339248258337536,18.85007477,-19.02967453,-36.81506348
1655339362673972224,18.85007477,-19.02967453,-36.81506348
1655339477099585792,19.21231842,-18.64203262,-37.02703857
1655339591535209472,19.21231842,-18.64203262,-37.02703857
1655339705980843008,18.8398056,-18.30922318,-36.87371826
1655339820436455680,18.8398056,-18.30922318,-36.87371826
1655339934902078464,18.9786911,-18.29718781,-36.9909668
1655340049377710080,18.9786911,-18.29718781,-36.9909668
1655340163863321856,19.08454132,-18.2195816,-36.9364624
1655340278358942208,19.08454132,-18.2195816,-36.9364624
1655340392864542976,18.88860321,-18.52893448,-36.97027588
1655340507380152576,18.88860321,-18.52893448,-36.97027588
1655340621905756672,19.35500336,-18.34640503,-36.69006348
1655340736441339904,19.35500336,-18.34640503,-36.69006348
1655340850986933248,19.06316376,-18.0651207,-36.76153564
1655340965542536448,19.06316376,-18.0651207,-36.76153564
1655341080108118784,18.8380661,-17.9097023,-36.92462158
1655341194683710976,18.8380661,-17.9097023,-36.92462158
1655341309269282304,18.96204376,-17.93244934,-36.90338135
1655341423864863488,18.96204376,-17.93244934,-36.90338135
1655341538470455040,18.74898529,-17.98968887,-36.92370605
1655341653086025216,18.74898529,-17.98968887,-36.92370605
1655341767711605504,19.41294098,-17.92522812,-36.49639893
1655341882347194624,19.41294098,-17.92522812,-36.49639893
1655341996992763904,20.0047226,-17.91168594,-36.29968262
1655342111648342528,20.0047226,-17.91168594,-36.29968262
1655342226313930752,20.44530487,-17.96793747,-35.96179199
1655342340989498112,20.44530487,-17.96793747,-35.96179199
1655342455675075328,20.76099396,-17.79565048,-36.04760742
1655342570370632704,20.76099396,-17.79565048,-36.04760742
1655342685076198912,20.25809479,-17.3752327,-36.25061035
1655342799791775488,20.25809479,-17.3752327,-36.25061035
1655342914517330688,20.3797226,-17.16609573,-36.1640625
1655343029252895744,20.3797226,-17.16609573,-36.1640625
1655343143998470912,20.13829803,-17.19163132,-36.34484863
1655343258754025216,20.13829803,-17.19163132,-36.34484863
1655343373519589376,20.39192963,-17.28624344,-35.95373535
1655343488295132672,20.39192963,-17.28624344,-35.95373535
1655343603080685824,21.25855255,-17.60243988,-35.78363037
1655343717876249088,21.25855255,-17.60243988,-35.78363037
1655343832681791232,21.05934906,-17.60137177,-35.62158203
1655343947497343488,21.05934906,-17.60137177,-35.62158203
1655344062322904832,21.2016983,-17.65066528,-35.48919678
1655344177158446080,21.2016983,-17.65066528,-35.48919678
1655344292003996416,20.91454315,-17.6536293,-35.46350098
1655344406859526656,20.91454315,-17.6536293,-35.46350098
1655344521725065984,20.64107513,-17.44566727,-35.83612061
1655344636600615424,20.64107513,-17.44566727,-35.83612061
1655344751486143488,20.59137726,-17.49947739,-36.1060791
1655344866381681664,20.59137726,-17.49947739,-36.1060791
1655344981287229952,20.32410431,-17.47356415,-36.08758545
1655345096202757376,20.32410431,-17.47356415,-36.08758545
1655345211128294656,20.4810257,-17.49346542,-35.95471191
1655345326063842048,20.4810257,-17.49346542,-35.95471191
1655345441009368320,20.35341644,-17.4910965,-36.0166626
1655345555964904448,20.35341644,-17.4910965,-36.0166626
1655345670930419968,20.34737396,-17.70528793,-35.84887695
1655345785905945344,20.34737396,-17.70528793,-35.84887695
1655345900891480576,20.34017181,-17.50814056,-35.88983154
1655346015886994944,20.34017181,-17.50814056,-35.88983154
1655346130892519424,20.20729828,-17.92794037,-35.69042969
1655346245908052736,20.20729828,-17.92794037,-35.69042969
1655346360933565952,20.39600372,-18.09169769,-35.49969482
1655346475969088256,20.39600372,-18.09169769,-35.49969482
1655346591014590464,21.04375458,-17.91463852,-35.33612061
1655346706070101760,21.04375458,-17.91463852,-35.33612061
1655346821135622912,20.40543365,-18.02188873,-35.35510254
1655346936211123200,20.40543365,-18.02188873,-35.35510254
1655347051296633600,20.30365753,-17.98378372,-35.27459717
1655347166392153600,20.30365753,-17.98378372,-35.27459717
1655347281497652992,20.04860687,-18.16269302,-35.46606445
1655347396613162240,20.04860687,-18.16269302,-35.46606445
1655347511738650624,19.96730804,-18.14000702,-35.6675415
1655347626874148864,19.96730804,-18.14000702,-35.6675415
1655347742019657216,20.48233795,-17.97383499,-35.48742676
1655347857175144448,20.48233795,-17.97383499,-35.48742676
1655347972340641792,20.33975983,-17.82708359,-35.37225342
1655348087516147968,20.33975983,-17.82708359,-35.37225342
1655348202701634304,19.97022247,-17.77652359,-35.67181396
1655348317897129728,19.97022247,-17.77652359,-35.67181396
1655348433102635008,19.66634369,-17.86940384,-35.43933105
1655348548318119424,19.66634369,-17.86940384,-35.43933105
1655348663543613952,19.77788544,-17.77827835,-35.66455078
1655348778779087360,19.77788544,-17.77827835,-35.66455078
1655348894024570624,19.76277924,-17.55561066,-35.82220459
1655349009280064000,19.76277924,-17.55561066,-35.82220459
1655349124545536512,19.778862,-17.31775284,-36.01153564
1655349239821018624,19.778862,-17.31775284,-36.01153564
1655349355106510848,19.6311264,-17.25743484,-36.1328125
1655349470401981952,19.6311264,-17.25743484,-36.1328125
1655349585707463424,19.62346649,-17.14901352,-36.14019775
1655349701022923520,19.62346649,-17.14901352,-36.14019775
1655349816348393728,19.20427704,-16.75576401,-36.4151001
1655349931683874048,19.20427704,-16.75576401,-36.4151001
1655350047029332992,19.22002411,-16.41886902,-36.59912109
1655350162384802304,19.22002411,-16.41886902,-36.59912109
1655350277750280704,19.27559662,-16.37244034,-36.77459717
1655350393125739008,19.27559662,-16.37244034,-36.77459717
1655350508511206144,18.64652252,-16.19015884,-36.9987793
1655350623906653440,18.64652252,-16.19015884,-36.9987793
1655350739312109824,18.45500946,-16.36512375,-37.21002197
1655350854727576064,18.45500946,-16.36512375,-37.21002197
1655350970153021184,17.95139313,-16.763237,-37.1048584
1655351085588476672,17.95139313,-16.763237,-37.1048584
1655351201033941760,18.31507111,-16.82352448,-37.11322021
1655351316489385984,18.31507111,-16.82352448,-37.11322021
1655351431954840320,18.30295563,-16.92576981,-37.02600098
1655351547430304768,18.30295563,-16.92576981,-37.02600098
1655351662915748096,18.70027924,-16.99271393,-36.87329102
1655351778411201024,19.11128998,-17.06149673,-36.89123535
1655351893916633344,19.11128998,-17.06149673,-36.89123535
1655352009432075776,18.94007111,-16.94059372,-36.96606445
1655352124957488384,18.94007111,-16.94059372,-36.96606445
1655352240492879872,18.80266571,-17.05342484,-36.95977783
1655352356038281472,18.80266571,-17.05342484,-36.95977783
1655352471593691904,19.22653961,-16.91572952,-36.69940186
1655352587159082752,19.22653961,-16.91572952,-36.69940186
1655352702734482176,19.43738556,-16.95830536,-36.77661133
1655352818319862016,19.43738556,-16.95830536,-36.77661133
1655352933915250432,19.82079315,-16.53884888,-36.59106445
1655353049520649216,19.82079315,-16.53884888,-36.59106445
1655353165136026880,20.25020599,-16.20360947,-36.7767334
1655353280761414400,20.25020599,-16.20360947,-36.7767334
1655353396396812288,20.49608612,-16.06425095,-36.9631958
1655353512042189056,20.49608612,-16.06425095,-36.9631958
1655353627697575680,20.74449921,-15.83103943,-37.00738525
1655353743362941184,20.74449921,-15.83103943,-37.00738525
1655353859038317056,21.03403473,-15.70779037,-36.86767578
1655353974723702784,21.03403473,-15.70779037,-36.86767578
1655354090419067392,21.16857147,-15.63864899,-36.93756104
1655354206124442112,21.16857147,-15.63864899,-36.93756104
1655354321839825664,20.93154144,-15.66431046,-36.90118408
1655354437565189120,20.93154144,-15.66431046,-36.90118408
1655354553300561664,20.93253326,-15.49087143,-36.95172119
1655354669045944320,20.93253326,-15.49087143,-36.95172119
1655354784801305856,21.46012115,-15.62730026,-36.93371582
1655354900566677248,21.46012115,-15.62730026,-36.93371582
1655355016342028032,21.23958588,-15.46212387,-36.86230469
1655355132127388416,21.23958588,-15.46212387,-36.86230469
1655355247922758912,21.12874603,-15.84927368,-36.93658447
1655355363728108544,21.12874603,-15.84927368,-36.93658447
1655355479543468288,20.8030014,-15.98197937,-36.81933594
1655355595368837888,20.8030014,-15.98197937,-36.81933594
1655355711204186368,20.82262421,-16.33615112,-36.75848389
1655355827049544960,20.82262421,-16.33615112,-36.75848389
1655355942904882688,21.3174057,-16.05018997,-36.96166992
1655356058770230272,21.3174057,-16.05018997,-36.96166992
1655356174645587968,21.10361481,-15.89686203,-37.03216553
1655356290530924544,21.10361481,-15.89686203,-37.03216553
1655356406426271232,20.98261261,-15.82554245,-37.06921387
1655356522331627008,20.98261261,-15.82554245,-37.06921387
1655356638246962432,21.10694122,-16.25162506,-37.01873779
1655356754172307200,21.10694122,-16.25162506,-37.01873779
1655356870107632128,21.37729645,-16.06648636,-37.01611328
1655356986052965376,21.37729645,-16.06648636,-37.01611328
1655357102008308992,21.48610687,-16.04259872,-36.97363281
1655357217973631488,21.48610687,-16.04259872,-36.97363281
1655357333948963840,21.58969879,-16.07132721,-37.26574707
1655357449934306304,21.58969879,-16.07132721,-37.26574707
1655357565929627904,21.68543243,-15.84716034,-37.38873291
1655357681934959360,21.68543243,-15.84716034,-37.38873291
1655357797950269952,21.75572968,-15.98095703,-37.2052002
1655357913975590400,21.75572968,-15.98095703,-37.2052002
1655358030010920960,21.8214798,-16.26548004,-37.30639648
1655358146056230400,21.8214798,-16.26548004,-37.30639648
1655358262111549952,22.09723663,-16.31908798,-37.33276367
1655358378176879616,22.09723663,-16.31908798,-37.33276367
1655358494252188160,21.77793121,-16.77014542,-37.1161499
1655358610337506816,21.77793121,-16.77014542,-37.1161499
1655358726432834304,22.11649323,-16.94900513,-37.05493164
1655358842538141952,22.11649323,-16.94900513,-37.05493164
1655358958653458688,21.99544525,-16.90120697,-37.07208252
1655359074778755072,21.99544525,-16.90120697,-37.07208252
1655359190914060800,21.48218536,-16.93958664,-37.44946289
1655359307059376384,21.48218536,-16.93958664,-37.44946289
1655359423214671104,21.28388214,-16.92794037,-37.71533203
1655359539379975680,21.28388214,-16.92794037,-37.71533203
1655359655555290624,20.65329742,-16.89590454,-38.01165771
1655359771740584192,20.65329742,-16.89590454,-38.01165771
1655359887935887872,20.19054413,-16.98295212,-38.09899902
1655360004141170432,20.19054413,-16.98295212,-38.09899902
1655360120356463104,20.37116241,-17.34854889,-38.23034668
1655360236581765888,20.37116241,-17.34854889,-38.23034668
1655360352817047552,20.34061432,-17.25710297,-38.20532227
1655360469062339328,20.34061432,-17.25710297,-38.20532227
1655360585317639680,20.58837128,-17.30314255,-38.32275391
1655360701582920192,20.58837128,-17.30314255,-38.32275391
1655360817858209792,20.68889618,-17.36096573,-38.20678711
1655360934143479296,20.68889618,-17.36096573,-38.20678711
1655361050438757888,20.32889557,-17.83570099,-38.20233154
1655361166744046336,20.32889557,-17.83570099,-38.20233154
1655361283059313920,20.57839203,-17.96660233,-38.28198242
1655361399384591616,20.57839203,-17.96660233,-38.28198242
1655361515719879168,20.43503571,-17.99705505,-38.13867188
1655361632065145600,20.43503571,-17.99705505,-38.13867188
1655361748420422400,20.44036102,-18.16559219,-37.85827637
1655361864785709056,20.44036102,-18.16559219,-37.85827637
1655361981160974592,20.44603729,-18.46434021,-37.87341309
1655362097546249984,20.44603729,-18.46434021,-37.87341309
1655362213941504768,20.64585114,-18.79666901,-37.86669922
1655362330346769408,20.64585114,-18.79666901,-37.86669922
1655362446762043904,21.00762177,-19.14723969,-37.49029541
1655362563187297536,21.00762177,-19.14723969,-37.49029541
1655362679622561280,20.77776337,-19.6396904,-37.50793457
1655362796067834112,20.77776337,-19.6396904,-37.50793457
1655362912523086592,20.8456192,-19.87825775,-37.44122314
1655363028988348160,20.8456192,-19.87825775,-37.44122314
1655363145463589888,20.86862946,-19.55699158,-37.61035156
1655363261948840704,20.86862946,-19.55699158,-37.61035156
1655363378444101376,20.62451935,-19.6476326,-37.47924805
1655363494949340672,20.62451935,-19.6476326,-37.47924805
1655363611464590336,20.67937469,-19.76399612,-37.50061035
1655363727989808896,20.67937469,-19.76399612,-37.50061035
1655363844525006336,20.280159,-20.01583099,-37.93658447
1655363961070213888,20.280159,-20.01583099,-37.93658447
1655364077625400320,19.94869232,-19.87735367,-38.08093262
1655364194190596864,19.94869232,-19.87735367,-38.08093262
1655364310765803264,20.01787567,-19.83349228,-38.31591797
1655364427350988544,20.01787567,-19.83349228,-38.31591797
1655364543946183936,19.84603119,-19.54500198,-38.34558105
1655364660551389184,19.84603119,-19.54500198,-38.34558105
1655364777166573568,19.85489655,-19.43890762,-38.75201416
1655364893791767808,19.85489655,-19.43890762,-38.75201416
1655365010426971136,19.5107193,-19.18000412,-38.98956299
1655365127072154624,19.5107193,-19.18000412,-38.98956299
1655365243727346944,19.3086319,-18.73369217,-39.58630371
1655365360392519168,19.3086319,-18.73369217,-39.58630371
1655365477067700480,18.94611359,-18.40802765,-39.88616943
1655365593752891904,18.94611359,-18.40802765,-39.88616943
1655365710448062464,18.82881927,-18.45295715,-39.75836182
1655365827153242880,18.82881927,-18.45295715,-39.75836182
1655365943868433152,18.36100006,-18.86904144,-40.02355957
1655366060593602816,18.36100006,-18.86904144,-40.02355957
1655366177328782080,18.10532379,-19.40826797,-40.00775146
1655366294073940480,18.10532379,-19.40826797,-40.00775146
1655366410829108992,17.85367584,-19.56601334,-40.04382324
1655366527594287360,17.85367584,-19.56601334,-40.04382324
1655366644369444864,18.20703888,-19.79665756,-40.14141846
1655366761154612224,18.20703888,-19.79665756,-40.14141846
1655366877949788672,18.82242584,-19.85645676,-40.11376953
1655366994754945280,18.82242584,-19.85645676,-40.11376953
1655367111570110720,18.87227631,-19.73903275,-39.88458252
1655367228395256064,18.87227631,-19.73903275,-39.88458252
1655367345230410240,19.29221344,-19.86826706,-40.13677979
1655367462075574528,19.29221344,-19.86826706,-40.13677979
1655367578930717952,19.43515778,-19.91023254,-40.17803955
1655367695795871232,19.43515778,-19.91023254,-40.17803955
1655367812671034624,19.75408173,-19.70802689,-40.18603516
1655367929556176896,19.75408173,-19.70802689,-40.18603516
1655368046451329280,20.08438873,-19.42017746,-40.21984863
1655368163356491520,20.08438873,-19.42017746,-40.21984863
1655368280271632896,20.37516022,-18.92750168,-40.44543457
1655368397196784384,20.37516022,-18.92750168,-40.44543457
1655368514131914496,20.52875519,-18.55128479,-40.58782959
1655368631077054976,20.52875519,-18.55128479,-40.58782959
1655368748032205312,20.41201019,-18.50556564,-40.47747803
1655368864997334784,20.41201019,-18.50556564,-40.47747803
1655368981972474112,20.69667816,-18.38571167,-40.71746826
1655369098957622528,20.69667816,-18.38571167,-40.71746826
1655369215952751104,20.85712433,-18.12055206,-40.65997314
1655369332957888512,20.85712433,-18.12055206,-40.65997314
1655369449973005824,21.04831696,-17.81708908,-41.00823975
1655369566998132224,21.04831696,-17.81708908,-41.00823975
1655369684033268736,21.52317047,-17.15013504,-41.26873779
1655369801078384128,21.52317047,-17.15013504,-41.26873779
1655369918133509632,21.31391144,-16.92016983,-41.30529785
1655370035198644992,21.31391144,-16.92016983,-41.30529785
1655370152273759488,21.49326324,-16.90370941,-41.4019165
1655370269358884096,21.49326324,-16.90370941,-41.4019165
1655370386453987584,21.81478119,-16.76025772,-41.36175537
1655370503559100928,21.81478119,-16.76025772,-41.36175537
1655370620674224640,21.89678192,-16.5753212,-41.34429932
1655370737799326976,21.89678192,-16.5753212,-41.34429932
1655370854934439168,22.29691315,-16.5193367,-41.53393555
1655370972079561472,22.29691315,-16.5193367,-41.53393555
1655371089234662912,22.04595184,-16.57202148,-41.56079102
1655371206399773952,22.04595184,-16.57202148,-41.56079102
1655371323574894336,22.17321014,-16.55856705,-41.48815918
1655371440759994624,22.17321014,-16.55856705,-41.48815918
1655371557955104000,22.17028046,-16.7142868,-41.49285889
1655371675160193280,22.17028046,-16.7142868,-41.49285889
1655371792375291904,22.19908905,-16.65346527,-41.47485352
1655371909600400128,22.19908905,-16.65346527,-41.47485352
1655372026835487488,22.53031158,-16.77545929,-41.45831299
1655372144080584960,22.53031158,-16.77545929,-41.45831299
1655372261335692288,23.70578766,-17.30409622,-41.01330566
1655372378600778752,23.70578766,-17.30409622,-41.01330566
1655372495875875328,23.36489105,-17.54442215,-40.8449707
1655372613160950784,23.36489105,-17.54442215,-40.8449707
1655372730456036096,23.81572723,-17.64776611,-40.84204102
1655372847761131520,23.81572723,-17.64776611,-40.84204102
1655372965076206080,23.53050995,-17.68896484,-40.94122314
1655373082401290496,23.53050995,-17.68896484,-40.94122314
1655373199736384000,23.70520782,-17.78476334,-41.02008057
1655373317081457408,23.70520782,-17.78476334,-41.02008057
1655373434436539904,23.344841,-17.87814713,-41.04284668
1655373551801602304,23.344841,-17.87814713,-41.04284668
1655373669176673792,23.55905914,-18.33951187,-40.95678711
1655373786561754880,23.55905914,-18.33951187,-40.95678711
1655373903956815104,23.78818512,-18.42393494,-40.77893066
1655374021361885440,23.78818512,-18.42393494,-40.77893066
1655374138776965888,24.12306976,-18.6695137,-40.54705811
1655374256202025216,24.12306976,-18.6695137,-40.54705811
1655374373637094400,23.91281891,-19.0272522,-40.62774658
1655374491082173696,23.91281891,-19.0272522,-40.62774658
1655374608537232128,24.49837494,-19.11495209,-40.38916016
1655374726002300416,24.49837494,-19.11495209,-40.38916016
1655374843477347840,23.68573761,-19.59686279,-40.59143066
1655374960962405120,23.68573761,-19.59686279,-40.59143066
1655375078457472512,23.40258026,-19.52783585,-40.70581055
1655375195962519040,23.40258026,-19.52783585,-40.70581055
1655375313477575424,23.52765656,-19.57343674,-40.74005127
1655375431002633728,23.52765656,-19.57343674,-40.74005127
1655375548537672448,23.26526642,-19.46120071,-40.88861084
1655375666082720000,23.26526642,-19.46120071,-40.88861084
1655375783637747456,23.44264984,-19.48803329,-41.16351318
1655375901202784000,23.44264984,-19.48803329,-41.16351318
1655376018777830656,22.97809601,-19.43016052,-41.27056885
1655376136362856192,22.97809601,-19.43016052,-41.27056885
1655376253957891584,23.31476593,-19.16403961,-41.48016357
1655376371562937344,23.31476593,-19.16403961,-41.48016357
1655376489177961728,23.4058609,-19.01888657,-41.49578857
1655376606802996480,23.4058609,-19.01888657,-41.49578857
1655376724438010112,23.19857025,-19.32828903,-41.49645996
1655376842083033600,23.19857025,-19.32828903,-41.49645996
1655376959738067200,23.65128326,-19.46125412,-41.48327637
1655377077403079680,23.65128326,-19.46125412,-41.48327637
1655377195078102528,23.14667511,-19.23022842,-41.61291504
1655377312763133952,23.14667511,-19.23022842,-41.61291504
1655377430458145536,23.32610321,-19.28947067,-41.75653076
1655377548163167232,23.32610321,-19.28947067,-41.75653076
1655377665878198016,23.11057281,-19.45336533,-41.76239014
1655377783603208448,23.11057281,-19.45336533,-41.76239014
1655377901338228224,22.80295563,-19.43743515,-41.7901001
1655378019083227904,22.80295563,-19.43743515,-41.7901001
1655378136838236672,22.39565277,-19.99263763,-41.72406006
1655378254603255296,22.39565277,-19.99263763,-41.72406006
1655378372378253056,22.25879669,-19.88114166,-42.01037598
1655378490163260672,22.25879669,-19.88114166,-42.01037598
1655378607958278144,22.01068878,-19.88922119,-42.00567627
1655378725763274752,22.01068878,-19.88922119,-42.00567627
1655378843578281216,22.18776703,-19.97452927,-42.1050415
1655378961403266816,22.18776703,-19.97452927,-42.1050415
1655379079238262272,22.07524872,-20.01918793,-42.21270752
1655379197083267584,21.73090363,-19.97280502,-42.37640381
1655379314938252288,21.73090363,-19.97280502,-42.37640381
1655379432803246592,21.2326889,-19.9499855,-42.79876709
1655379550678250240,21.2326889,-19.9499855,-42.79876709
