Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
1654802545218959104,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,14.28122679,14.28122679
1654802546219295232,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,14.32594932,14.32594932
1654802547220247808,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,14.36313525,14.36313525
1654802548220171008,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,14.45367523,14.45367523
1654802549221522688,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,14.4843925,14.4843925
1654802550220106496,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,14.56060197,14.56060197
1654802551221767424,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,14.61376645,14.61376645
1654802552220132608,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,14.6387983,14.6387983
1654802553220964352,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,14.43439343,14.43439343
1654802554221015808,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,14.48656033,14.48656033
1654802555221555712,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,14.57276849,14.57276849
1654802556220908288,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,14.61702109,14.61702109
1654802557219571456,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,14.69625044,14.69625044
1654802558220559872,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,14.86944033,14.86944033
1654802559221050112,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,14.91781837,14.91781837
1654802560220848896,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,14.84819487,14.84819487
1654802561221714688,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,14.91827625,14.91827625
1654802562220998400,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,15.03786869,15.03786869
1654802563220873728,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,15.03972475,15.03972475
1654802564221423104,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,15.08473277,15.08473277
1654802565221042432,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,15.0640193,15.0640193
1654802566220820992,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,15.12241306,15.12241306
1654802567221135104,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,15.17735268,15.17735268
1654802568217467904,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,15.16188615,15.16188615
1654802569221154048,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,15.20267967,15.20267967
1654802570219666688,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,15.23974183,15.23974183
1654802571221144064,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,15.28619613,15.28619613
1654802572219341312,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,15.33617037,15.33617037
1654802573220316160,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,15.39881701,15.39881701
1654802574220379904,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,15.46558744,15.46558744
1654802575221705728,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,15.46125692,15.46125692
1654802576221867008,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,15.48199329,15.48199329
1654802577219703808,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,15.52424271,15.52424271
1654802578221786624,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,15.59574892,15.59574892
1654802579222260480,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,15.72021085,15.72021085
1654802580220545536,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,15.76119205,15.76119205
1654802581221309952,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,15.83900974,15.83900974
1654802582219542528,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,15.8815883,15.8815883
1654802583221577216,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,15.91406538,15.91406538
1654802584217146880,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,13.92751114,13.92751114
1654802585222175488,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,13.93983079,13.93983079
1654802586220886016,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,13.93915597,13.93915597
1654802587221663744,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,13.95550656,13.95550656
1654802588220582400,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,13.96423104,13.96423104
1654802589220655360,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,13.72244503,13.72244503
1654802590222305280,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,12.50503507,12.50503507
1654802591222042880,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,12.57092439,12.57092439
1654802592221159424,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,12.5965983,12.5965983
1654802593221760768,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,12.66323664,12.66323664
1654802594220739840,50.08358358,14.46599992,250.78228880000003,0.0,44.30555612,12.71658336,12.71658336
1654802595221800704,50.08359891,14.46595134,250.8570227,0.0,44.30552106,12.74846739,12.74846739
1654802596221569024,50.08360014,14.46594952,250.7611054,0.0,44.30551978,13.07253427,13.07253427
1654802597220374528,50.08360014,14.46594952,250.7611054,0.0,44.30551978,13.07527863,13.07527863
1654802598220236800,50.08360014,14.46594952,250.7611054,0.0,44.30551978,13.18937271,13.18937271
1654802599215638528,50.08360014,14.46594952,250.7611054,0.0,44.30551978,13.23602917,13.23602917
1654802600219853824,50.08360014,14.46594952,250.7611054,0.0,44.30551978,13.3157793,13.3157793
1654802601223361536,50.08360014,14.46594952,250.7611054,0.0,44.30551978,13.39633172,13.39633172
1654802602222799360,50.08360014,14.46594952,250.7611054,0.0,44.30551978,13.4390716,13.4390716
1654802603220248320,50.08360014,14.46594952,250.7611054,0.0,44.30551978,13.52302375,13.52302375
1654802604208114432,50.08360014,14.46594952,250.7611054,0.0,44.30551978,13.60397584,13.60397584
1654802605208135680,50.08360014,14.46594952,250.7611054,0.0,44.30551978,13.67705194,13.67705194
1654802606208156416,50.08360014,14.46594952,250.7611054,0.0,44.30551978,13.68343396,13.68343396
1654802607208177920,50.08360014,14.46594952,250.7611054,0.0,44.30551978,13.76379713,13.76379713
1654802608208198400,50.08360014,14.46594952,250.7611054,0.0,44.30551978,13.81034617,13.81034617
1654802609208219392,50.08360014,14.46594952,250.7611054,0.0,44.30551978,13.8798801,13.8798801
1654802610202425088,50.08360014,14.46594952,250.7611054,0.0,44.30551978,13.9611572,13.9611572
1654802611202436352,50.08360014,14.46594952,250.7611054,0.0,44.30551978,14.17812576,14.17812576
1654802612202414080,50.08359698,14.46597884,250.8205955,0.0,44.30554122,14.3217976,14.3217976
1654802613202421248,50.08359719,14.46597639,251.0535735,0.0,44.30553943,14.90279546,14.90279546
1654802614202395648,50.08359887,14.46597875,251.35245890000002,0.0,44.30554124,16.02927447,16.02927447
1654802614270838528,50.08355693,14.46583789,252.04927830000003,-1.0,-1.0,106.33333329999999,106.33333329999999
1654802614270838528,50.08355512,14.46583435,252.04927830000003,-1.0,-1.0,106.33333329999999,106.33333329999999
1654802614778791424,50.0835498,14.46589689,251.40745159999997,-1.0,-1.0,35.0,35.0
1654802620796349184,50.08354283,14.4658437,251.1843796,-1.0,-1.0,106.33333329999999,106.33333329999999
1654802621665406464,50.08341375,14.46579987,251.10050959999998,-1.0,-1.0,35.0,35.0
1654802627686494720,50.08346258,14.46578365,251.03481290000002,-1.0,-1.0,91.30740055,91.30740055
1654802628565547520,50.0835452,14.46594135,251.00701519999998,-1.0,-1.0,35.0,35.0
1654802632446146560,50.08354995,14.46590892,250.9861946,-1.0,-1.0,35.0,35.0
1654802638478571520,50.08356541,14.46586624,250.9709702,-1.0,-1.0,60.95400986,60.95400986
1654802638988436480,50.08349171,14.46581888,250.96549219999997,-1.0,-1.0,35.0,35.0
1654802645091178496,50.08351551,14.4657932,250.9603653,-1.0,-1.0,61.34760132,61.34760132
1654802645614819328,50.08350416,14.46586426,250.95757290000003,-1.0,-1.0,35.0,35.0
1654802651648112384,50.08352933,14.46583927,250.9549637,-1.0,-1.0,60.72194165,60.72194165
1654802652085824512,50.08351973,14.46580435,250.95514300000002,-1.0,-1.0,35.0,35.0
1654802653596058368,50.08354438,14.46588486,250.9557266,-1.0,-1.0,35.0,35.0
1654802655889064192,50.08355998,14.46593525,250.9562759,-1.0,-1.0,35.0,35.0
1654802659612645376,50.08357441,14.46593787,250.9568253,-1.0,-1.0,44.2509375,44.2509375
1654802660113019392,50.08355016,14.4658688,250.95530699999998,-1.0,-1.0,35.0,35.0
1654802661681163264,50.08360016,14.46589562,251.03855130000002,-1.0,-1.0,35.0,35.0
1654802667689816576,50.08361969,14.46589994,251.1258011,-1.0,-1.0,55.17623174,55.17623174
1654802668184633600,50.08355897,14.46585659,251.08467480000002,-1.0,-1.0,35.0,35.0
1654802674283914240,50.08357453,14.46585776,251.04575350000002,-1.0,-1.0,54.91949471,54.91949471
1654802674818221312,50.08356358,14.4659298,251.0296249,-1.0,-1.0,35.0,35.0
1654802677434473216,50.08358837,14.46597324,251.01824190000002,-1.0,-1.0,35.0,35.0
1654802683464925184,50.08359974,14.46596515,251.0086899,-1.0,-1.0,52.74246042,52.74246042
1654802683849938432,50.08355118,14.46586371,250.993721,-1.0,-1.0,35.0,35.0
1654802689877041408,50.0835619,14.46585838,250.9797897,-1.0,-1.0,52.91460632,52.91460632
1654802690402159616,50.08344874,14.46581305,250.9722557,-1.0,-1.0,35.0,35.0
1654802696409594368,50.08347365,14.46581308,250.96491239999997,-1.0,-1.0,52.95609335,52.95609335
1654802697286602496,50.08352615,14.46586923,250.96220019999998,-1.0,-1.0,35.0,35.0
1654802703304863488,50.0835468,14.46586376,250.95986180000003,-1.0,-1.0,53.12640524,53.12640524
1654802703825244416,50.08360893,14.4659975,250.9574509,-1.0,-1.0,35.0,35.0
1654802707545059328,50.0836286,14.46602954,250.95574190000002,-1.0,-1.0,35.0,35.0
1654802716962619392,50.08323221,14.46620967,231.008873,-1.0,-1.0,125.9231396,125.9231396
1654802717962639360,50.08325078,14.46622275,230.97615809999996,-1.0,-1.0,129.3831049,129.3831049
1654802718962659328,50.08326779,14.46623473,230.9434433,-1.0,-1.0,133.2906553,133.2906553
1654802719962678272,50.08328359,14.46624571,230.91066740000002,-1.0,-1.0,137.6577462,137.6577462
1654802729981602304,50.08352522,14.46587402,232.10211940000002,-1.0,-1.0,106.33333329999999,106.33333329999999
1654802730526999552,50.08354598,14.46588423,249.3809319,-1.0,-1.0,35.0,35.0
1654802730979355648,50.08360677,14.46572538,249.62279449999997,2.05534415,332.0861583,43.04628195,43.04628195
1654802731981655040,50.08355432,14.46580077,250.11594759999997,0.0,347.19375510000003,28.3560967,28.3560967
1654802732962934528,50.08352919,14.4658498,250.5045234,0.0,347.19379310000005,29.47525582,29.47525582
1654802733962952960,50.08354506,14.46586905,250.37948030000004,0.0,347.1938081,29.74513198,29.74513198
1654802734962972928,50.08352561,14.46589918,250.5291068,0.0,347.1938315,27.25746006,27.25746006
1654802735962992384,50.0834752,14.46593193,250.38785919999998,0.0,347.19385669999997,25.65938448,25.65938448
1654802736963012608,50.08347873,14.46592918,250.475619,0.0,347.1938546,27.69035284,27.69035284
1654802737963031296,50.08347915,14.46592741,250.3836212,0.0,347.1938532,30.31715984,30.31715984
1654802738963051776,50.08347834,14.46592651,250.39785330000004,0.0,347.1938525,33.89964161,33.89964161
1654802739963070976,50.08348592,14.46592361,250.38115249999998,0.0,347.1938503,36.84759047,36.84759047
1654802740963090944,50.08349129,14.46591543,250.54411869999998,0.0,347.193844,41.35213759,41.35213759
1654802741963109632,50.0834964,14.46591658,250.39118599999998,0.0,347.19384489999993,45.91571545,45.91571545
1654802742963130112,50.08350297,14.46592334,250.2234242,0.0,347.1938502,51.00239382,51.00239382
1654802743963149568,50.08350897,14.46592887,250.10334500000002,0.0,347.1938545,56.21436641,56.21436641
1654802744982499840,50.08351787,14.46592804,250.46702140000002,0.0,347.19385389999997,61.83870481,61.83870481
1654802745982192896,50.08352523,14.46592403,250.41955240000001,0.0,347.1938508,68.23191055,68.23191055
1654802746977335040,50.08352494,14.46591678,250.66840299999998,0.0,347.1938452,71.42248254,71.42248254
1654802753681624320,50.08357584,14.46583638,250.48059750000002,0.0,347.1937828,71.66266471,71.66266471
1654802754570585600,50.08358663,14.46588203,251.65126419999999,-1.0,-1.0,35.0,35.0
1654802759669502464,50.0835834,14.46588251,251.2947617,-1.0,-1.0,46.05695962,46.05695962
1654802765674031616,50.08357623,14.46587518,251.1291733,-1.0,-1.0,58.98475258,58.98475258
1654802766206897408,50.08355733,14.46584787,251.068924,-1.0,-1.0,42.0,42.0
1654802768386673664,50.08353006,14.46589433,251.03018569999998,-1.0,-1.0,35.0,35.0
1654802774463114496,50.08352641,14.46589162,250.99649810000003,-1.0,-1.0,51.85926094,51.85926094
1654802775023675392,50.08356686,14.46624545,320.8319934,1.7999999519999998,156.44532019999997,42.05670598,42.05670598
1654802776023692032,50.08355584,14.46625616,320.9394153,1.7999999519999998,156.09375780000002,46.43714383,46.43714383
1654802777023662336,50.08354333,14.46626568,320.8754504,1.7200000290000002,156.0937575,47.7460291,47.7460291
1654802778023684608,50.08352967,14.46627557,320.85121949999996,1.7200000290000002,156.0937575,49.15913103,49.15913103
1654802779023661312,50.0835158,14.46628538,320.8269275,1.7200000290000002,156.0937575,50.74991456,50.74991456
1654802780023682304,50.08350189,14.46629518,320.8026355,1.7200000290000002,156.0937575,52.53619371,52.53619371
1654802781035601920,50.08348772,14.46630511,320.7783435,1.7200000290000002,156.09375759999998,54.52814107,54.52814107
1654802793034639616,50.08341285,14.46620121,267.03829190000005,-1.0,-1.0,80.14971356,80.14971356
1654802793417578752,50.08361685,14.46596813,259.8875923,-1.0,-1.0,35.0,35.0
1654802797043492096,50.08366788,14.46589736,250.36602510000003,1.9317429769999999,4.164633765,39.90191088,39.90191088
1654802798045328896,50.08367304,14.46589793,250.6172649,1.9301910830000002,-1.0,44.63639003,44.63639003
1654802799023960320,50.08361736,14.46581633,250.7511817,1.1104956320000001,-1.0,44.68576359,44.68576359
1654802800023979776,50.08353194,14.46581274,250.7956807,0.0,3.7710317460000002,42.92948641,42.92948641
1654802801023998976,50.08353675,14.46582417,250.6168472,0.0,3.7710406589999996,47.80917729,47.80917729
1654802802024019456,50.0835494,14.46579182,250.773834,0.0,3.771015405,50.42931504,50.42931504
1654802803024037888,50.08355953,14.46588841,250.5259156,0.0,3.77109074,43.60767072,43.60767072
1654802804024057088,50.08340815,14.46604958,250.66508109999998,0.0,3.771216663,19.28910834,19.28910834
1654802805024076800,50.0834187,14.46599993,250.5494605,0.0,3.7711779169999997,19.484071,19.484071
1654802806024096512,50.08342085,14.46600043,250.45483900000002,0.0,3.7711783089999997,20.90698025,20.90698025
1654802807024115712,50.08342705,14.46600058,250.4273478,0.0,3.771178414,23.33504228,23.33504228
1654802808024135936,50.08343284,14.46600312,250.3222989,0.0,3.771180385,26.1970558,26.1970558
1654802809024154880,50.08344151,14.46600344,250.34014989999997,0.0,3.771180629,29.11425079,29.11425079
1654802810024175104,50.08345006,14.46599878,250.452144,0.0,3.771176978,32.95097495,32.95097495
1654802811024194048,50.08345665,14.46599478,250.39355580000003,0.0,3.771173853,37.30543374,37.30543374
1654802812024214528,50.08346449,14.46600096,250.24740719999997,0.0,3.771178659,41.86106086,41.86106086
1654802813024232960,50.08347178,14.46601351,250.5110784,0.0,3.771188439,46.93890391,46.93890391
1654802814039844352,50.08347833,14.46601781,250.5202094,0.0,3.7711917839999995,50.3835047,50.3835047
1654802827035721472,50.08351064,14.46593721,251.3351517,-1.0,-1.0,92.53924589,92.53924589
1654802827410073600,50.08352942,14.46589039,251.20578769999997,-1.0,-1.0,92.56568743,92.56568743
1654802831037284096,50.08358732,14.46569903,250.6915813,0.0,3.770942979,58.42103051,58.42103051
1654802832045763584,50.08341625,14.46567836,250.68215980000002,0.0,3.770927085,53.40199685,53.40199685
1654802833024627200,50.08337746,14.46566966,250.61287480000001,0.0,3.770920346,53.32490886,53.32490886
1654802834024646912,50.08354084,14.46589325,250.1554162,1.7772582369999999,7.827521633,19.17973568,19.17973568
1654802835024666880,50.08355262,14.46591624,250.4328801,1.600633059,7.998119588,20.73915776,20.73915776
1654802836024687360,50.08355445,14.46598421,250.6214628,0.0,18.46881832,21.83383051,21.83383051
1654802837024706304,50.08353199,14.46596417,250.4951143,0.0,18.46880306,16.35109209,16.35109209
1654802838024726528,50.08351896,14.4659765,250.54654240000002,0.0,18.46881226,16.80758609,16.80758609
1654802839024745472,50.0835204,14.46597658,250.5334168,0.0,18.46881233,18.1527687,18.1527687
1654802840024765952,50.08352331,14.4659785,250.6216645,0.0,18.4688138,20.24227853,20.24227853
1654802841024784896,50.0835261,14.46598325,250.63421040000003,0.0,18.4688174,22.79160073,22.79160073
1654802842024805120,50.08353311,14.46598548,250.6090338,0.0,18.46881913,25.51279229,25.51279229
1654802843024825600,50.08354045,14.46598228,250.31551389999998,0.0,18.46881677,29.4730869,29.4730869
1654802844024845568,50.08354412,14.46598062,250.46715130000004,0.0,18.46881554,33.51205817,33.51205817
1654802845024864000,50.08354609,14.46598307,250.67898050000002,0.0,18.4688174,38.00109512,38.00109512
1654802846024883456,50.08355021,14.46599266,250.57239130000002,0.0,18.46882466,42.47613834,42.47613834
1654802847039664896,50.08355415,14.46600933,250.8510048,0.0,18.46883725,47.92731171,47.92731171
1654802848038534144,50.08356065,14.46601065,250.70060890000002,0.0,18.46883829,53.50783743,53.50783743
1654802849038539264,50.08356493,14.46600861,250.68576890000003,0.0,18.46883678,56.71312322,56.71312322
1654802861043663616,50.08355996,14.46593257,251.4389114,-1.0,-1.0,91.92036264,91.92036264
1654802861578552576,50.08359859,14.46598427,251.27820209999996,-1.0,-1.0,35.0,35.0
1654802863044147200,50.08359646,14.46596276,250.4975797,0.0,18.46880243,32.32949225,32.32949225
1654802864044335104,50.0836947,14.46596642,250.66518030000003,2.189808428,6.039806135,29.84241523,29.84241523
1654802865039241216,50.08361821,14.46592879,250.6852805,0.0,6.609449656000001,30.19478186,30.19478186
1654802866025277952,50.08367139,14.46595993,250.74945899999997,0.0,8.76635776,32.44058132,32.44058132
1654802867025298688,50.08366835,14.46591253,250.8275545,0.0,8.766321731,33.41582956,33.41582956
1654802868025317632,50.08367431,14.46586864,250.8743037,0.0,8.766288386,35.9432871,35.9432871
1654802869025337600,50.08370839,14.46585401,250.70554810000002,0.0,8.76627732,37.13758034,37.13758034
1654802870025357568,50.08360307,14.46596143,250.88410389999999,0.0,8.766358783,34.17401574,34.17401574
1654802871025377024,50.08358322,14.46597407,250.809325,0.0,8.766368357000001,29.76109828,29.76109828
1654802872025397248,50.08357861,14.46598003,250.79855940000002,0.0,8.766372876,32.3989125,32.3989125
1654802873025416192,50.08357872,14.46598319,250.70735299999998,0.0,8.766375281,35.35209334,35.35209334
1654802874025436416,50.08357881,14.46598511,250.7456412,0.0,8.766376735,38.85253367,38.85253367
1654802875025455616,50.08358313,14.46598762,250.7507904,0.0,8.766378654,42.77820204,42.77820204
1654802876025476608,50.08358542,14.46598936,250.8729963,0.0,8.766379976,47.10810533,47.10810533
1654802877039138816,50.08358806,14.46598601,250.8171885,0.0,8.766377439,51.92297881,51.92297881
1654802878039541504,50.08359172,14.46598843,250.93354879999998,0.0,8.766379284,57.00209923,57.00209923
1654802879039011584,50.0835762,14.46598335,250.7743557,0.0,8.766375393999999,47.59959043,47.59959043
1654802880038767872,50.08349679,14.46592183,250.7363832,0.0,8.766328505,29.71212632,29.71212632
1654802881040437760,50.08350011,14.46592796,250.70050780000003,0.0,8.76633317,31.61437809,31.61437809
1654802905026048768,50.08349968,14.46591933,251.4757233,0.026486757200000002,-1.0,200.0,200.0
1654802906026068736,50.0835044,14.4659244,252.2274628,0.02506083454,-1.0,200.0,200.0
1654802907026087936,50.08351197,14.46593507,252.97094730000003,0.022745887319999998,-1.0,200.0,200.0
1654802908026108416,50.08352095,14.46594692,253.71133419999998,0.02052189448,-1.0,200.0,200.0
1654802909026127616,50.08353072,14.46595876,254.45050049999998,0.01880631662,-1.0,200.0,200.0
1654802910026148096,50.08354095,14.46597009,255.19813540000004,0.017874532630000002,-1.0,200.0,200.0
1654802911023154432,50.08355142,14.46598071,255.6319733,0.01784966725,-1.0,200.0,200.0
1654802918023201536,50.08358099,14.46593478,255.98081969999998,0.09127313372000001,-1.0,200.0,200.0
1654802919023181824,50.08360659,14.46589801,256.3421326,0.09956666142000001,-1.0,200.0,200.0
1654802920023214592,50.08362928,14.46586795,256.51086430000004,0.1063332921,-1.0,200.0,200.0
1654802927043673088,50.08356109,14.46588522,250.80120840000004,0.0,23.41071149,39.38661411,39.38661411
1654802928037232896,50.08356679,14.4658984,250.7951613,0.0,23.41072169,44.59685594,44.59685594
1654802929043526912,50.08354002,14.46588283,250.8415494,0.0,23.41070978,47.10630103,47.10630103
1654802930044156416,50.08354859,14.46587285,250.7046806,0.0,23.41070196,52.68154399,52.68154399
1654802931043751936,50.08355388,14.46586296,250.76608530000001,0.0,23.41069423,58.99481616,58.99481616
1654802932037293824,50.08355043,14.46586791,250.7517974,0.0,23.4106981,64.464169,64.464169
1654802933043493376,50.08354475,14.46588696,250.626133,0.0,23.41071296,71.74001392,71.74001392
1654802934044412928,50.08354698,14.46590394,250.6258114,0.0,23.41072614,77.90303444,77.90303444
1654802935043770112,50.0835477,14.46591729,250.55146659999997,0.0,23.41073652,85.82327728,85.82327728
1654802936042594304,50.08354932,14.46591817,250.5428642,0.0,23.41073719,93.63139889,93.63139889
1654802937043975680,50.08355692,14.4658697,250.79696189999999,0.0,23.41069945,34.98552863,34.98552863
1654802938041948928,50.08355844,14.46587175,250.6735395,0.0,23.41070103,36.40677174,36.40677174
1654802947044044288,50.08360142,14.46592115,250.664336,0.0,23.41073914,76.15261766,76.15261766
1654802948044541440,50.08360967,14.46591554,250.67438450000003,0.0,23.41073471,85.17633773,85.17633773
1654802949044342784,50.08358332,14.46587222,250.66366349999998,0.0,23.41070122,67.32993761,67.32993761
1654802950045551360,50.08355947,14.4658833,250.6557185,0.0,23.41071001,33.50895443,33.50895443
1654802951038920192,50.08354582,14.46587082,250.6491426,0.0,23.4107004,32.77757349,32.77757349
1654802952046109696,50.08355044,14.46585388,250.85843050000003,0.0,23.4106872,35.09708908,35.09708908
1654802953041371904,50.08354824,14.46584791,250.7728775,0.0,23.41068257,37.76213138,37.76213138
1654802954044278528,50.08358067,14.46585923,250.84352400000003,0.0,23.41069114,40.01349774,40.01349774
1654802955044359424,50.08358208,14.46586424,250.8319684,0.0,23.41069502,43.80592062,43.80592062
1654802955278741504,50.08354168,14.46582982,250.4679149,0.0,23.41066855,26.12987455,26.12987455
1654802956167135488,50.08354463,14.46585726,251.55549240000002,-1.0,-1.0,35.0,35.0
1654802968339543552,50.08357235,14.46594615,251.500927,-1.0,-1.0,35.0,35.0
1654802983361167616,50.08357918,14.46596803,251.4572716,-1.0,-1.0,35.0,35.0
1654802985538397696,50.08357931,14.46597094,251.4215088,-1.0,-1.0,35.00001354,35.00001354
1654803000604689664,50.08357938,14.46597259,251.39166260000002,-1.0,-1.0,35.00066044,35.00066044
1654803015676652800,50.08357942,14.46597353,251.3663788,-1.0,-1.0,35.00130781,35.00130781
1654803030683155456,50.08357945,14.46597406,251.344696,-1.0,-1.0,35.00194955,35.00194955
1654803045751394560,50.08357946,14.46597436,251.32588199999998,-1.0,-1.0,35.00259656,35.00259656
1654803060836165632,50.08357947,14.46597453,251.30941769999995,-1.0,-1.0,35.00324497,35.00324497
1654803075847244544,50.08357947,14.46597462,251.29487609999998,-1.0,-1.0,35.00388704,35.00388704
1654803090855737600,50.08357948,14.46597468,251.2819519,-1.0,-1.0,35.00452887,35.00452887
1654803105954763776,50.08357948,14.46597471,251.2703857,-1.0,-1.0,35.00517844,35.00517844
1654803108394425344,50.0835767,14.46595941,251.27051540000002,-1.0,-1.0,36.67480752,36.67480752
1654803108394425344,50.08357421,14.46594574,251.27051540000002,-1.0,-1.0,36.67480752,36.67480752
1654803109278600448,50.08359538,14.46599114,251.2378654,-1.0,-1.0,35.0,35.0
1654803115364891392,50.08358137,14.46592876,251.13986969999996,-1.0,-1.0,93.09818706,93.09818706
1654803116063366400,50.08356988,14.46588294,251.087204,-1.0,-1.0,35.0,35.0
1654803122080980224,50.08355563,14.4658277,251.032341,-1.0,-1.0,82.79634894,82.79634894
1654803122534115328,50.08354887,14.46587915,251.00746919999997,-1.0,-1.0,35.0,35.0
1654803128597725440,50.08354136,14.46583088,250.98392489999998,-1.0,-1.0,72.08189716,72.08189716
1654803129135369216,50.08354909,14.46590299,250.97619249999997,-1.0,-1.0,35.0,35.0
1654803135148397312,50.08354502,14.46585452,250.9691849,-1.0,-1.0,66.3617109,66.3617109
1654803135530954496,50.08353749,14.46584244,250.96381,-1.0,-1.0,35.0,35.0
1654803141633895424,50.08353826,14.46580802,250.9587173,-1.0,-1.0,64.38439654,64.38439654
1654803142111664384,50.08354479,14.46582563,250.9565735,-1.0,-1.0,42.0,42.0
1654803143860021504,50.08356917,14.46594411,250.95523070000002,-1.0,-1.0,40.0,40.0
1654803149948379392,50.08357124,14.46592507,250.9542923,-1.0,-1.0,65.31938462,65.31938462
1654803150463970304,50.08357582,14.46597572,250.9541512,-1.0,-1.0,35.0,35.0
1654803156528141568,50.08357323,14.46593636,250.9542618,-1.0,-1.0,61.71399544,61.71399544
1654803157022275328,50.0835077,14.46587018,250.9546738,-1.0,-1.0,35.0,35.0
1654803163043160320,50.0835161,14.46583825,250.9549179,-1.0,-1.0,61.06522657,61.06522657
1654803163564690688,50.08354765,14.4659094,250.95409390000003,-1.0,-1.0,35.0,35.0
1654803169653414400,50.08355363,14.46587137,250.9534531,-1.0,-1.0,61.36651403,61.36651403
1654803170354461440,50.08356638,14.46594595,250.95313259999998,-1.0,-1.0,35.0,35.0
1654803176386457344,50.08356783,14.46589872,250.95302579999998,-1.0,-1.0,60.89720254,60.89720254
1654803176903642368,50.0835654,14.4659164,250.9525528,-1.0,-1.0,35.0,35.0
1654803182913829120,50.08356425,14.46586854,250.95226290000002,-1.0,-1.0,60.68797166,60.68797166
1654803183436478976,50.08357402,14.46586428,250.95390319999996,-1.0,-1.0,35.0,35.0
1654803189531091968,50.08356919,14.46582551,250.955513,-1.0,-1.0,61.24109347,61.24109347
1654803190033374976,50.08355045,14.46587139,250.95542909999998,-1.0,-1.0,35.0,35.0
1654803196085037056,50.0835482,14.46583673,250.9553909,-1.0,-1.0,60.89277961,60.89277961
1654803196616596992,50.08353884,14.46583485,250.9555931,-1.0,-1.0,35.0,35.0
1654803202702537984,50.0835402,14.46581064,250.95574190000002,-1.0,-1.0,61.12285931,61.12285931
1654803203221980928,50.0835504,14.46585337,250.95579530000003,-1.0,-1.0,35.0,35.0
1654803208158042112,50.08355141,14.46583497,250.9558792,-1.0,-1.0,53.55876303,53.55876303
1654803213566307072,50.08355256,14.46582101,250.95365139999998,-1.0,-1.0,69.77603155,69.77603155
1654803214036305920,50.08355101,14.46589937,250.9559288,-1.0,-1.0,35.0,35.0
1654803220058668032,50.08355227,14.4658721,250.95810699999998,-1.0,-1.0,61.33892894,61.33892894
1654803220524087040,50.08355409,14.46591554,250.95668790000002,-1.0,-1.0,35.0,35.0
1654803226528293120,50.08355475,14.46588038,250.95548250000002,-1.0,-1.0,60.9168328,60.9168328
1654803227029537024,50.08355448,14.4659067,250.9544754,-1.0,-1.0,35.0,35.0
1654803232941144064,50.08351529,14.46583433,251.0329208,-1.0,-1.0,95.37650042,95.37650042
