Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
1654684686582252800,0.008821625733,-0.003021914139,0.04713206649
1654684687733368064,-0.012258249070000001,0.004161943033999999,0.06344755232
1654684688894461952,-0.01916630496,0.0010942241830000001,0.026923504469999998
1654684690065566208,0.01505657574,0.0004759861948,0.036952064039999996
1654684691246649600,0.008786811959000001,-0.004809111035,0.04308754742
1654684692437742592,0.008974507581,-0.005838643543,0.04143980205
1654684693638844672,0.01915487092,-0.01131899895,0.04009260356
1654684694849926912,0.01889588038,-0.013571940269999997,0.05146836161999999
1654684696071019264,0.01990649851,-0.04144290838,0.026919996139999996
1654684697302090496,0.0219824702,-0.023850696719999998,0.03650065899
1654684698543171584,0.01986347579,-0.02101823236,0.031559761760000006
1654684699794261760,0.008945403979,0.06308185923,0.03679886699
1654684701055331584,-0.07232464895,0.20263582489999998,-0.001970511675
1654684702326410752,-0.05125276381,0.1280904765,0.1236171556
1654684703607469824,-0.017544209680000002,-0.0157532395,-0.06514090598
1654684704898537984,-0.01086303033,-0.1216586855,0.09517512918
1654684706199616000,0.02042003023,-0.131716207,0.08319827735
1654684707510672896,0.03812445818,-0.1192371616,0.01000049293
1654684708831740160,0.009283569474,-0.044397086179999996,0.0330519712
1654684710162786304,0.02001889296,0.003049396053,0.03664508522
1654684711503842304,0.02924007081,0.05764884572000001,0.002223696113
1654684712854908416,0.07484582216,0.07227135249,0.08485713242999998
1654684714215953664,0.04491889536,0.023871410930000003,0.06270261705
1654684715587008768,0.04467329403,0.018894811430000002,0.0368047142
1654684716968043008,0.0249969063,0.009128360159,0.06778735578
1654684718359087104,-0.02111473883,0.0038753266840000004,0.027516996860000004
1654684719760141056,-0.05315443366000001,-0.01646946632,0.03574870706
1654684721171174400,-0.05714466041,-0.036292721949999995,0.05820143044
1654684722592217344,-0.03189478438,-0.04597774388999999,0.046076644060000005
1654684724023204864,-0.022584829339999998,-0.06122708132,0.04427920997
1654684725464202240,-0.016673107030000002,-0.03308487549,0.04173274755
1654684726915208704,-0.005586658241,0.0351496187,0.01478819311
1654684728376195072,-0.005837357612,0.1223981573,0.03020554662
1654684729847190528,-0.02109389442,0.1474331207,0.04188243628
1654684731328165888,-0.01179497601,0.1204471424,0.036195434330000005
1654684732819150080,-0.013291241950000001,0.046401977659999996,0.04592754006
1654684734320144640,0.02656532597,-0.06690684732999999,0.040688434839999996
1654684735831118080,0.03248147024,-0.1370052146,0.05161512673
1654684737352101632,0.02672786943,-0.1386050493,0.0405381614
1654684738883065088,0.04671338758,-0.09284821143,0.04173684061
1654684740424037376,0.0012920565020000001,-0.01061267585,0.03859630108
1654684741975020032,-0.01693400248,0.05744877958,0.03665327132
1654684743535981312,-0.0015453734160000001,0.05586400597999999,0.05506907701
1654684745106952960,0.021172831830000002,0.03728127827,0.033212184910000005
1654684746687903232,0.019750030669999998,-0.002265131401,0.04054342389
1654684748278863360,0.01249938277,-0.041465401889999996,0.029464119669999997
1654684749879833600,-0.028465616239999998,-0.010748182790000001,0.03230586648
1654684751490782976,-0.034014824889999996,-0.026944163870000003,0.04098781228
1654684753111742208,-0.0138295284,-0.04200630132,0.04098956645
1654684754742680576,-0.001996892667,-0.04670431069,0.060451439020000004
1654684756383628800,0.019140632030000004,-0.06591079242,0.04563284039
1654684758034587136,0.02544181546,-0.00011029538929999999,0.02033486187
1654684759695524608,0.030987264530000003,0.03286319293,0.02093303204
1654684761366471680,0.02640385145,0.06261907952000001,0.03575104594
1654684763047397888,-0.005205977093,0.06444234186,0.032908129689999996
1654684764738334464,-0.02067539823,0.047709131860000004,0.03470497906
1654684766439249920,-0.024466202960000002,0.01205498524,0.04129128277
1654684768150174976,-0.0018830318470000002,-0.04027042744,0.048773964639999993
1654684769871109376,0.029713667870000002,-0.057972027720000006,0.03290520608
1654684771602023680,-0.0008350600535000001,-0.04343918434999999,0.02811516702
1654684773342947328,-0.02228038127,-0.030221160510000004,0.031107771989999995
1654684775093850624,-0.007905070111,0.015438417190000001,0.04577726661999999
1654684776854763008,-0.007718278980000001,0.04034601184,0.0583522886
1654684778625685504,-0.02838299691,0.05009483239,0.05700625956
1654684780406586880,-0.01894624409,0.01340335545,0.045031161900000005
1654684782197498368,0.029170996010000002,-0.01159192687,0.03170828104
1654684783998388736,0.002451120825,-0.02831369598,0.04023878396
1654684785809289216,0.004908691859,-0.010566044309999998,0.041435124280000006
1654684787630199808,0.01834668978,0.008663725785,0.043081700210000004
1654684789461089024,-0.007100886097,0.0007699915067999999,0.03978854835
1654684791301988608,-0.001495608129,-0.008337151939,0.03260407448
1654684793152867072,-0.004642972453,0.008874602419999999,0.052365324500000004
1654684795013755648,0.02066977486,0.0021747051250000002,0.03170886576
1654684796884654080,0.01430132561,0.001137080162,0.039791471960000005
1654684798765531392,0.004506595284,-0.01697697038,0.046077813509999996
1654684800656418560,-0.0006621926045,0.028442400960000003,0.052513843770000006
1654684802557284864,-0.012072051799999999,0.03510237502,0.03829283059
1654684804468161024,-0.008167025372,0.022522318950000002,0.03874189675
1654684806389047296,-0.006104945387,-0.006472666729,0.044728860860000004
1654684808319912704,-0.007451641378,-0.02593037773,0.01868302345
1654684810260787968,-0.0010178997460000001,-0.015345373369999998,0.03874072731
1654684812211642368,0.01101993214,0.014014437450000002,0.029460611339999995
1654684814172506624,0.00607283595,0.02109037239,0.03080839455
1654684816143379968,-0.0075397150639999995,0.013675184740000002,0.0288630259
1654684818124233216,-0.021375775899999998,0.028850653100000002,0.047425596710000004
1654684820115095552,-0.002571733352,-0.001307090241,0.06733478128999999
1654684822115938048,0.006377137844,-0.030222412180000005,0.027966647739999996
1654684824126789376,-0.002478579897,-0.014480625,0.01718905985
1654684826147650816,0.02010968469,-0.01286392012,0.04607898295
1654684828178490880,-0.009328666124,0.008904482606,0.03709765971
1654684830219341568,-0.006578181563000001,-0.001947666421,0.0486236912
1654684832270170880,-0.02416535458,0.01076856582,0.03934357524
1654684834331010304,-0.007159700864000001,0.0047209871,0.029764081839999998
1654684836401859840,0.0046879549,0.011880016450000001,0.031559761760000006
1654684838482688256,-0.01969122504,-0.020149496,0.03634863138
1654684840573526528,-0.012312482,-0.005213619587,0.033654234410000004
1654684842674343936,-0.03535864295,-0.001618801653,0.037246763710000005
1654684844785171456,-0.02054695592,-0.005297417496,0.03889450908
1654684846906009088,-0.040941527910000004,-0.001194156753,0.04158890605
1654684849036825344,-0.013113495729999999,0.0139581306,0.02766785502
1654684851177651968,0.007975990442,-0.0028939149339999998,0.04428388774
1654684853328457472,0.02115691644,-0.007311479507,0.03724968731
1654684855489272832,0.026407282119999997,-0.012918925060000001,0.03844719708
1654684857660098304,0.027355453819999997,0.007036511907000001,0.023178947569999997
1654684859840902912,0.021693421319999996,0.02983764483,0.04218999982
1654684862031717120,0.05115176230000001,0.026251522349999997,0.042789339419999996
1654684864232510208,0.041430158710000005,0.04829071054,0.04338926375
1654684866443313664,0.07711327188999999,0.03217448457,0.04383891463
1654684868664125952,0.05454452239,-0.01672733082,0.04952767074
1654684870894918144,0.03583193852,-0.047552143250000005,0.04204264998
1654684873135719424,0.011453256499999998,-0.054318600589999995,0.04069369733
1654684875386500864,-0.028888621180000004,-0.06067446462,0.031113034489999997
1654684877647291136,-0.05895334583,-0.01595779155,0.02662237287
1654684879918091520,-0.1120225655,0.01316591967,0.02153237164
1654684882198871040,-0.1074611068,0.04576312824,0.04593221784
1654684884489660416,-0.06359737808999999,0.05393845847999999,0.02871743023
1654684886790428672,0.01593272618,0.03720927072,0.024374118450000003
1654684889101207040,0.012138573020000001,0.03021760422,0.07362112284
1654684891421995520,0.02580352513,0.019677299080000002,0.03410330057
1654684893752762880,0.02166037085,0.01241073578,0.01614123881
1654684896093540096,0.047111025650000006,-0.02835110903,0.03455587506
1654684898444296704,0.04106858608,-0.05262640268,0.03590658188
1654684900805062912,0.059540369729999994,-0.04239226323,0.05072693467
1654684903175839488,0.05031582059,-0.02994305003,0.03351448596000001
1654684905556594688,0.031860564460000004,0.0017957256080000001,0.02573067248
1654684907947360256,0.052234036229999996,0.02539916276,0.04713674426
1654684910348104704,0.01917722281,0.03919074364,0.03381444812
1654684912758859264,0.00036080061460000006,0.01683092246,0.006571685672000001
1654684915179623680,-0.04437790001,0.011422417009999998,0.05267522693
1654684917610334976,-0.06864535245,0.02088397481,0.06629573107
1654684920051056128,-0.03932141977,-0.006310255746,0.03261401474
1654684922501756416,-0.003357553454,-0.005988115277,0.01060860336
1654684924962466816,0.02096019418,-0.019050388480000003,0.03889977157
1654684927433186048,-0.02633713838,-0.007610850097000001,0.05895806015
1654684929913885440,-0.0400358536,-0.0213707007,0.030068721769999997
1654684932404593664,-0.05771286816000001,-0.005114751393,0.048031368260000006
1654684934905282048,-0.055742155489999994,-0.01767277305,0.01644821763
1654684937415979520,-0.06823651331,-0.03947583195,0.05162682116
1654684939936686848,-0.03345970942,-0.04004500357,0.030970947149999997
1654684942467373056,-0.0065823933849999995,-0.009249916007,0.03261752307
1654684945008069120,0.01549867549,0.027697209869999996,0.02662938952
1654684947558744320,0.0646320566,0.031262339480000005,0.034713165160000004
1654684950119429376,0.09342304755000001,0.04760640359,0.02079211414
1654684952690124544,0.09389626089,0.030340797739999998,0.0324690038
1654684955270798592,0.10644772039999999,0.008262339556,0.03950554311
1654684957861483008,0.08399399203999999,-0.01822693835,0.03307009757
1654684960462146048,0.06045616705,-0.027564491780000002,0.04175321281
1654684963072819200,0.01071969132,-0.0218970369,0.055674263829999994
1654684965693502464,-0.02994984057,0.0051980833519999995,0.02678434074
1654684968324164608,-0.06909557435,0.0326365585,0.05432648062999999
1654684970964836864,-0.09642344575999999,0.03535840541,0.04534457266
1654684973615488000,-0.1045860218,0.03158583897,0.02363912344
1654684976276149248,-0.1075750819,-0.008641417287,0.03501371205
1654684978946819584,-0.05616923063999999,-0.02231896376,0.03036985338
1654684981627469824,-0.01804428366,-0.01051195071,0.05566724718
1654684984318129920,0.03013492322,0.01105721727,0.0433933568
1654684987018769408,0.04765777228999999,0.03148410426999999,0.03905355334
1654684989729418496,0.06670405401,0.005384536441,0.03890620351
1654684992450076672,0.07504645931,0.01108780552,0.027681303619999997
1654684995180715008,0.07116234581,0.001502490027,0.0350178051
1654684997921362432,0.03399473879,0.005905130496,0.02334383905
1654685000671989760,0.026421260619999998,-0.013716823310000001,0.03921084344
1654685003432625920,-0.0007160372380000001,-0.04184598254,0.043402712350000004
1654685006203272192,-0.03785907682,-0.01721314079,0.0267860949
1654685008983897600,-0.06860496097999999,-0.02638372424,0.04923881829
1654685011774533120,-0.06560964254,-0.018294302380000002,0.06255994499
1654685014575147520,-0.055638760270000004,-0.008203127361,0.03606387198
1654685017385771776,-0.03160190283,0.008948802673,0.0459421581
1654685020206405888,-0.02647037267,0.04265821103999999,0.0330683434
1654685023037019392,-0.02719277789,0.054870034139999996,0.027380172010000002
1654685025877642496,-0.00040160778439999993,0.050398494739999994,0.03037336171
1654685028728244480,0.01395467252,0.008745431488,0.047139083150000004
1654685031588856576,0.028750699980000002,-0.013875059019999999,0.04354713857
1654685034459478784,0.03608976875,-0.033548274180000004,0.030823597310000003
1654685037340080128,0.0382719542,-0.05370741581,0.04564278066000001
1654685040230691328,0.02636260117,-0.03373996921,0.03441729605
1654685043131281408,0.028639506949999997,-0.029280928230000003,0.03771161735
1654685046041881600,0.007374348496,0.008446508576,0.06031578362000001
1654685048962490880,-0.0014198775500000001,0.01396296368,0.030079246760000004
1654685051893080064,-0.03397858129,0.01537923469,0.03471901238
1654685054833678080,-0.03757122022,-0.005613160289,0.036065626139999994
1654685057784256512,-0.043422113219999996,-0.001363246352,0.03037570059
1654685060744843776,-0.028515006939999997,0.004968621251,0.03905589223
1654685063715440896,-0.02157705259,-0.007387194098,0.03306775868
1654685066696018176,-0.026497617039999997,-0.024023717200000003,0.04070071399
1654685069686604544,-0.02403527687,-0.028964162180000003,0.044592036009999995
1654685072687170816,0.002106011761,0.011775442649999999,0.04623861194
1654685075697745920,0.02635305377,0.001897864589,0.03246783435
1654685078718331392,0.0233103546,-0.0026981428450000003,0.035910674930000004
1654685081748895488,0.0219380405,0.014674186110000001,0.03486402333
1654685084789469952,0.034339774760000004,0.017731117299999998,0.025434218650000003
1654685087840023296,0.00017351612450000001,0.01313506419,0.03845772207
1654685090900586496,0.015146700519999999,-0.01274530158,0.03471550405
1654685093971160064,-0.01549783495,-0.007409290178,0.043846516009999996
1654685097051712256,-0.03186717913,-0.00027340758130000003,0.051778848770000004
1654685100142274560,-0.01663472554,-0.001092278156,0.03561188221
1654685103242816000,-0.05099994026000001,0.00624361576,0.04429265857
1654685106353367296,-0.028623212400000004,0.02200889231,0.042945460080000004
1654685109473928704,-0.02250552648,0.03207247121,0.027227559689999997
1654685112604468736,0.002156087682,-0.002569280262,0.035908920760000004
1654685115745018880,-0.00102402105,0.0212003914,0.04952942491
1654685118895547904,0.027239080530000005,0.023842757290000002,0.04144623399
1654685122056087296,0.02385050942,0.003135121716,0.030519542099999998
1654685125226635520,0.01855780168,-0.01702008903,0.041595922710000004
1654685128407163648,0.01529319154,0.002756409436,0.04099775255
1654685131597700864,0.02033931124,-0.011322954950000002,0.03381327868
1654685134798217984,0.001782628759,-0.01264517943,0.05327281237
1654685138008744192,-0.02009656043,-0.02208162619,0.044889659289999995
1654685141229280512,-0.02709930466,-0.008073321457,0.01599915147
1654685144459795712,-0.0287028396,-0.0062519526110000005,0.03725553453
1654685147700321024,-0.03820858957,0.00758107041,0.03426176012
1654685150950825216,-0.05134089688,0.004809177273000001,0.03201584458
1654685154211339520,-0.0637921726,0.005601436165,0.03830218613
1654685157481832704,-0.023744117510000003,-0.004531190135,0.0481816417
1654685160762336000,-0.022252913059999997,0.00492411389,0.04339160263999999
1654685164052849408,-0.002988009425,-0.009363628363,0.049528255460000004
1654685167353341696,0.029175774280000004,-0.015806106559999998,0.042492300870000006
1654685170663843840,0.020932753380000002,0.021899512830000002,0.032464326019999996
1654685173984325120,0.03916136595,0.003704400694,0.048032537699999996
1654685177314816512,0.044784372860000005,0.022279618390000002,0.05402008653
1654685180655317760,0.00587841603,0.008263202934,0.02872327745
1654685184005797888,0.007081010132000001,-0.01119897571,0.051177170279999996
1654685187366288384,-0.002477775905,-0.021108951,0.04563927233
1654685190736757760,-0.02118966999,-0.02362070471,0.04429265857
1654685194117236992,-0.03321984567,0.0031927807439999997,0.035759816769999994
1654685197507726336,-0.025531026609999997,0.009135228354,0.05836281359
1654685200908194816,-0.026639786600000003,0.006664174462,0.0399499315
1654685204318673152,-0.025640223360000002,0.0044076471470000005,0.04024872422
1654685207739130624,0.003676957609,0.00710018032,0.0306686461
1654685211169547520,0.008706134087,-0.014681387769999998,0.03920031846
1654685214609973760,0.008023448819,-0.008082727252,0.04848101914
1654685218060379648,0.01712904367,0.01319759513,0.025728918309999998
1654685221520794880,0.008496716972000001,-0.01608433352,0.03411207139
1654685224991190016,-0.01515427449,-0.003106125465,0.027825729849999998
1654685228471593984,-0.005841231393,0.00643808593,0.039203242060000004
1654685231962008320,-0.01515146052,-0.0052639832999999995,0.039952270389999996
1654685235462401280,-0.008215105017,-0.014201728799999999,0.04594040393999999
1654685238972804608,-8.642915636e-06,-0.001407813099,0.030970947149999997
1654685242493186560,-0.01835166905,0.01470394295,0.02064301014
1654685246023578368,-0.012660665420000002,-0.006006696175,0.03815600574
1654685249563980288,-0.008687719926,0.002791090733,0.012708338500000001
1654685253114361344,-0.02409123655,0.02313048877,0.05012993395
1654685256674752256,-0.009249212514,-0.011351078689999999,0.0390523839
1654685260245122304,0.0101279805,-0.009280371778,0.027225805519999997
1654685263825502208,0.01295629699,0.002133891103,0.05446856797
1654685267415892224,0.02205596239,-0.018774646580000002,0.03920031846
1654685271016261120,0.01339102834,-0.02354574158,0.03605685532
1654685274626639872,0.030813579389999998,-0.02122725662,0.0489300853
1654685278246998016,0.04869384408,-0.01741134541,0.035758062599999994
1654685281877366016,0.001127795423,0.014573508930000001,0.05806226671
1654685285517744128,0.030597689219999998,-0.002103729977,0.03935117662
1654685289168101120,0.008500736933,-0.00209105568,0.025130163430000005
1654685292828467968,-0.006128498702,0.01162502531,0.03441086411
1654685296498813952,-0.002557576695,0.012878063070000001,0.05776171982000001
1654685300179170048,-0.01962105389,0.021487096830000003,0.01944140732
1654685303869535232,-0.02362113412,0.0107533722,0.057012691500000004
1654685307569880320,-0.03730160876,-0.0008205562178,0.04338984847
1654685311280234240,-0.022194038909999998,-0.01372986763,0.045335801839999995
1654685315000568320,-0.01027468166,-0.011379629550000001,0.04234085798000001
1654685318730911488,0.0017776906020000002,-0.0022440563,0.039346498849999995
1654685322471264512,0.005782019198,0.015274553540000001,0.047131481770000004
1654685326221596672,0.0052994914309999995,0.01541125505,0.04892833114
1654685329981938688,0.009742964194,0.007100328784000001,0.03006755233
1654685333752260096,0.02052525727,-0.0025609594,0.049976736900000006
1654685337532591104,-0.0007437110132999999,-0.015279222180000001,0.044438838960000004
1654685341322932224,0.008305467339,-0.015981472780000002,0.04698354721
1654685345123252480,-0.02008036638,-0.01643022602,0.029469966889999998
1654685348933582592,-0.01500267629,0.01720251302,0.02632650375
1654685352753891584,-0.007257025028,0.0026257104609999997,0.0403972435
1654685356584210432,-0.01335532834,0.01632564994,0.04698354721
1654685360424539392,-0.001453087907,0.009177419669,0.03845070541
1654685364274847232,-0.0186013543,0.005523302746,0.046533896330000005
1654685368135165184,-0.02397206299,-0.022541390930000002,0.02991844833
1654685372005462272,-0.0185225722,-0.017886788,0.03560603499
1654685375885769216,-0.02049812253,0.020032741269999998,0.03680412948
1654685379776086016,-0.018469289450000002,-0.007978993992,0.042492300870000006
1654685383676381952,-0.003583160047,0.0007298558531000001,0.06045494735
1654685387586688000,-0.011472506629999999,0.009679937605,0.04054693222
1654685391506972928,-0.02616326594,-0.013867905319999999,0.044588527680000004
1654685395437267968,-0.0001890523592,0.0074688998,0.03710467637
1654685399377572096,0.01735520757,0.01731546478,0.030668061380000004
1654685403327856128,0.04599388768999999,0.01853833456,0.059856777189999995
1654685407288148992,0.06768681565000001,-0.0130515929,0.04952884018
1654685411258422016,0.07453602022000001,-0.04077575021,0.02692584336
1654685415238704128,0.07076902006,-0.05346379705,0.05267288804
1654685419228996352,0.053292811669999995,-0.05351555861000001,0.0279736644
1654685423229267456,0.004583801371,0.01128068598,0.039648799900000004
1654685427239548416,-0.01183818145,0.01572444197,0.02962082505
1654685431259808512,-0.03180206947,0.06384000098999999,0.03860214829
1654685435290078720,-0.0486117775,0.05822394222,0.04054751693999999
1654685439330358784,-0.07001950294999999,0.05360740101,0.048480434419999996
1654685443380617984,-0.07243786566,0.011730259209999998,0.03021724105
1654685447440887040,-0.07615597304999999,0.0016779727350000001,0.04084397078
1654685451511134976,-0.06216261298,-0.01428418139,0.036502413149999996
1654685455591393280,-0.05653738596,-0.0041496022120000005,0.04922595441000001
1654685459681661440,-0.026387844700000003,-0.007656211699,0.035304903389999996
1654685463781908480,0.017731466759999998,-0.01130048657,0.0335103929
1654685467892165632,0.07784960993,0.013023133400000001,0.04803078353
1654685472012401920,0.1123522296,0.00237226564,0.03725494981
1654685476142647808,0.1191218344,-0.01848818783,0.028573588730000002
1654685480282903808,0.08422599859999999,-0.01158244342,0.04713615954
1654685484433138688,0.0217018541,-0.014290752659999998,0.052826085089999995
1654685488593383680,-0.03727089261,0.0155699567,0.020044255259999998
1654685492763607552,-0.06086368599999999,0.02299394029,0.026031219359999996
1654685496943841536,-0.10210811800000001,0.009795319614999999,0.031718806030000005
1654685501134084608,-0.09085060157,0.015442003180000002,0.05297343493
1654685505334307328,-0.07113141039,-0.0072366237269999995,0.032016429310000004
1654685509544539392,-0.08446277428,-0.01419005949,0.02692584336
1654685513764751360,-0.04558226198,-0.008693800117,0.05012701035
1654685517994972416,0.010301007840000001,0.01202082014,0.01764455795
1654685522235203584,0.017948768480000002,0.01013685183,0.03366183579
1654685526485413632,0.0848372519,-0.0026389900359999998,0.02438171983
1654685530745633536,0.0709394664,-0.01117079487,0.02767604113
1654685535015832576,0.09232508662999998,-0.007238537776,0.03141942859
1654685539296041728,0.0985904787,0.007180577251000001,0.025282775759999997
1654685543586260736,0.06987339565,0.0120332706,0.028426823619999996
1654685547886458880,0.03866030525,0.012408074840000002,0.04728818715
1654685552196666880,-0.01067947344,0.0057122728789999995,0.039952855110000005
1654685556516884992,-0.03163814643,0.00024803614709999997,0.044742309450000003
1654685560847081984,-0.0651107517,-0.009097513813,0.03800456285
1654685565187289088,-0.07344147627,-0.011602355929999999,0.05147537827
1654685569537475328,-0.08011615517000001,-0.01324059044,0.044888489840000004
1654685573897671424,-0.06780836921,0.0001242167875,0.042791678310000004
1654685578267876352,-0.029342625499999997,0.00128028898,0.05895747542
1654685582648061440,-0.030827014280000002,0.0141662869,0.039198564289999994
1654685587038255616,0.010239155259999999,0.013042767260000001,0.05267054915
1654685591438429696,0.043929816,-0.024529124480000004,0.04294078231000001
1654685595848612608,0.05333046683,-0.0333921147,0.04683327377
1654685600268805376,0.057636767570000004,-0.0017953144760000002,0.0394996959
1654685604698930176,0.05948935278,-0.003792257393,0.044889074560000006
1654685609139064064,0.05883808258999999,-0.0014355873740000001,0.033363627789999996
1654685613589177856,0.02039502424,0.01154841308,0.023484172220000002
1654685618049300736,0.006531563723000001,-0.0057927725930000005,0.05821195543
